"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
11,"NCT02824653","Allogenic Bone Marrow Mesenchymal Stem Cells Infusion in Patients With Steroid-refractory GVHD",,"Completed","No Results Available","Graft Versus Host Disease","Biological: Mesenchymal Stem Cells","Incidence of treatment-emergent adverse events and complications [Safety and Tolerability]|Acute GVHD-restaging [Efficacy]|Chronic GVHD-restaging [Efficacy]|Survival analysis at six months after MSC infusion|Incidence free survival at six months after MSC infusion","National Institute of Blood and Marrow Transplant (NIBMT), Pakistan","All","1 Year to 65 Years   (Child, Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AFBMTC-GVHD-2015","January 2015","July 2016","December 2016","July 7, 2016",,"January 25, 2017","Armed Forces Bone Marrow Transplant Centre, Rawalpindi, Punjab, Pakistan",,"https://ClinicalTrials.gov/show/NCT02824653"
12,"NCT02150551","Safety and Tolerability Of Allogeneic Mesenchymal Stromal Cells in Pediatric Inflammatory Bowel Disease",,"Completed","No Results Available","Inflammatory Bowel Diseases","Biological: Allogeneic bone marrow-derived mesenchymal stromal cells","Number of subjects who experience serious adverse events, adverse events, and/or early treatment discontinuations.|Proportion of patients with clinical response|Number of subjects demonstrating an improvement of laboratory tests reflecting systemic inflammation.|Number of subjects with endoscopic healing after treatment.","Catherine Bollard|Children's National Research Institute","All","12 Years to 22 Years   (Child, Adult)","Phase 1","1","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","STOMP","September 2015","September 27, 2019","September 27, 2019","May 30, 2014",,"July 14, 2020","Children's National Medical Center, Washington, District of Columbia, United States",,"https://ClinicalTrials.gov/show/NCT02150551"
13,"NCT04876326","Potential Use of Autologous and Allogeneic Mesenchymal Stem Cells in Patients With Multiple System Atrophy",,"Recruiting","No Results Available","Multiple System Atrophy|Parkinsonism|Multiple System Atrophy, Parkinson Variant","Biological: Autologous Adipose Mesenchymal Stem Cell Implantation|Biological: Allogeneic Umbilical Cord Mesenchymal Stem Cell Implantation|Biological: Allogeneic Umbilical Cord Mesenchymal Stem Cell and Adipose Secretome Implantation","Changes of Clinical Evaluation from Baseline to 1,3,6,9 and 12 months after second implantation|Changes of structures improvement of the eyes from Baseline to 1,3,6,9 and 12 months after second implantation|Changes of the eyesight from Baseline to 1,3,6,9 and 12 months after second implantation|Imaging Evaluation from Baseline to 1,3,6,9 and 12 months after second implantation","Indonesia University","All","Child, Adult, Older Adult","Not Applicable","15","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","TGHISMMSCMSA","October 5, 2020","October 5, 2021","October 5, 2021","May 6, 2021",,"May 6, 2021","Cipto Mangunkusumo General Hospital, Jakarta Pusat, DKI Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04876326"
14,"NCT03265808","Allogeneic HUman Mesenchymal Stem Cell InfusioN Versus Placebo in Subjects With Alcohol Use Disorder and Major DepreSsion.","Alaunus","Active, not recruiting","No Results Available","Major Depressive Disorder|Alcohol Use Disorder","Drug: allogeneic human mesenchymal stem cells (allo-hMSCs)|Drug: Placebo","Incident of treatment emergent-serious adverse events|Change in serum concentrations of high sensitivity C-reactive protein.|Change in serum concentrations of inflammatory biomarkers|Change in depressive symptoms as assessed by MADRS|Change in Depressive symptoms as assessed by CGI|Change in quantity of alcohol use as assessed by TLFB|Change in frequency of alcohol use as assessed by TLFB|Change in Anhedonia as measured by SHAPS|Change in cravings as assessed by AUQ|Change in cravings as assessed by OCDS|Change in cognition as assessed by BAC-A|Change in functioning as assessed by UPSA-B|Change in functioning as assessed by GAF|Change in quality of life as assessed by QOLI","Ihsan Salloum|National Institute on Alcohol Abuse and Alcoholism (NIAAA)|University of Miami","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","28","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","20170674|1R01AA024933-01A1","March 18, 2018","October 23, 2022","April 2025","August 29, 2017",,"February 28, 2022","University of Texas Rio Grande Valley School of Medicine, Harlingen, Texas, United States",,"https://ClinicalTrials.gov/show/NCT03265808"
15,"NCT05286255","Mesenchymal Stromal Cells for COVID-19 and Viral Pneumonias","SAMPSON-1","Recruiting","No Results Available","COVID-19 Pneumonia|Viral Pneumonia","Biological: Allogeneic Mesenchymal Stromal Cells","Clinical deterioration|Serious Adverse Events|ICU transfer|Respiratory support|Hospital mortality and length of stay|Ventilator free days|28 day mortality","Medical University of South Carolina|Pandorum International, Inc.","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","115966","May 4, 2022","May 4, 2023","May 4, 2023","March 18, 2022",,"May 10, 2022","Medical University of South Carolina, Charleston, South Carolina, United States",,"https://ClinicalTrials.gov/show/NCT05286255"
16,"NCT04388761","Feasibility and Safety of Allogeneic Adipose Mesenchymal Stem Cells (aMSCs) Delivery Into Kidney Allografts Procured From Deceased Donors With High Kidney Donor Profile Index (KDPI)",,"Recruiting","No Results Available","Ischemia Reperfusion Injury","Drug: Allogeneic adipose derived mesenchymal stem cells","Serious Adverse Events (SAEs)","Tambi Jarmi|Mayo Clinic","All","18 Years and older   (Adult, Older Adult)","Phase 1","15","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20-000264","September 28, 2020","February 1, 2024","February 1, 2024","May 14, 2020",,"October 14, 2021","Mayo Clinic in Florida, Jacksonville, Florida, United States",,"https://ClinicalTrials.gov/show/NCT04388761"
17,"NCT02886884","Allogeneic Mesenchymal Human Stem Cells Infusion Therapy for Endothelial DySfunctiOn in Diabetic Subjects","ACESO","Completed","Has Results","Diabetes Mellitus, Type 2","Drug: 20 million Allogeneic Mesenchymal Human Stem Cells|Drug: 100 million Allogeneic Mesenchymal Human Stem Cells","Number of Treatment Emergent Serious Adverse Events (TE-SAEs)|EPC-CFU Levels|CRP Marker Levels|Circulating Angiogenic Factor Levels|Flow Mediated Diameter Percentage (FMD%)|Circulating Inflammatory Marker Levels|Tumor Necrosis Factor (TNF) Alpha Levels","Joshua M Hare|National Heart, Lung, and Blood Institute (NHLBI)|University of Miami","All","21 Years to 90 Years   (Adult, Older Adult)","Phase 1|Phase 2","16","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","20160686|1R01HL134558-01","October 20, 2017","August 26, 2019","September 3, 2020","September 1, 2016","May 11, 2022","May 11, 2022","University of Miami Miller School of Medicine, Miami, Florida, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/84/NCT02886884/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT02886884"
18,"NCT02032004","Efficacy and Safety of Allogeneic Mesenchymal Precursor Cells (Rexlemestrocel-L) for the Treatment of Heart Failure.","DREAM HF-1","Completed","No Results Available","Chronic Heart Failure","Biological: Allogeneic Mesenchymal Precursor Cells (MPCs)|Other: Sham Comparator","Time to recurrent non-fatal decompensated heart failure major adverse cardiac events (HF-MACE) that occur prior to the first terminal cardiac event (TCE).|Time-to-first terminal cardiac event (TCE)|Time-to-hospital admissions for non-fatal decompensated HF events|Time-to-urgent care outpatient HF visits|Time-to-successfully resuscitated cardiac death (RCD) events|Total length of in-hospital stay in intensive care unit for non-fatal decompensated HF events|Time-to-first HF-MACE (composite of hospital admissions for decompensated HF, urgent care outpatient HF visit, and successfully RCD events)|Time-to-first HF-MACE (composite of hospital admissions for decompensated HF, urgent care outpatient HF visit, successfully RCD events or TCE)|Time-to-cardiac death|Time-to-all-cause death|Time-to-first non-fatal MI (myocardial infarction), non-fatal CVA (cerebrovascular attack) or coronary artery revascularization|Left Ventricular (LV) remodeling in LVESV determined by 2-D echocardiography|Correlations between baseline LVESV <=100 mL and LVESV >100 mL and clinical outcomes|Correlations between baseline LVESV <=100 mL and LVESV >100 mL and change in Month 6 to baseline LVESV and clinical outcomes|LV remodeling in LVEDV determined by 2-D echocardiography|Overall Left Ventricular systolic performance as assessed by left ventricular ejection fraction (LVEF [radionuclide ventriculography {RVG} or echocardiogram])|Functional exercise capacity as assessed by 6 Minute Walk Test|Functional status by New York Heart Association (NYHA) class|Quality of Life Measure - Minnesota Living With Heart Failure (MLHF) questionnaire|Quality of Life Measure - European Quality of Life (EuroQoL) 5-dimensional (EQ-5D) questionnaire|Safety as assessed by occurrence of adverse events related to the index cardiac catheterization on Day 0|Safety as assessed by occurrence of treatment-emergent adverse events|Safety as assessed by clinical laboratory tests (serum chemistry - ALT, AST, alkaline phosphate, GGT, LDH, BUN, creatinine, uric acid, total bilirubin - and hematology - hematocrit, hemoglobin, WBCs, eosinophils, ANC, platelet count)|Safety as assessed by urinalysis (blood, glucose, ketones, total protein)|Safety as assessed by vital signs (pulse, systolic blood pressure [BP], diastolic BP)|Safety as assessed by 12-lead electrocardiogram (ECG) findings - QT interval with Fridericia's correction (QTcF), heart rate-corrected QT interval (QTcB), QT, Q wave, R wave and S wave (QRS) complex, HR and T waves.|Safety as assessed by telemetry monitoring findings (clinically significant arrhythmias)|Safety as assessed by rhythm analysis (specifically, ventricular arrhythmias) by interrogation of any implanted device capable of defibrillation|Safety as assessed by 24-hr Holter monitoring (HR, rate & duration of arrhythmias, a-fib average rate, supra- & ventricular ectopy singles/couplets/runs/totals, sustained & non-sustained ventricular tachycardia, longest pauses RR duration, total pauses)|Safety as assessed by physical examination findings judged as clinically significant changes from baseline by the investigator or newly occurring abnormalities (including weight)|Safety as assessed by important cardiovascular events from adjudicated data","Mesoblast, Inc.|Mesoblast, Ltd.","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 3","566","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MSB-MPC-CHF001","February 14, 2014","May 29, 2020","May 29, 2020","January 9, 2014",,"January 10, 2022","Mesoblast Investigational Site 10757 - Cardiology, P.C., Birmingham, Alabama, United States|Mesoblast Investigational Site 13262 - University of Alabama at Birmingham Hospital, Birmingham, Alabama, United States|Mesoblast Investigational Site 10779 - Mercy Gilbert Medical Center, Gilbert, Arizona, United States|Mesoblast Investigational Site 10786 - Cardiovascular Associates of Mesa, Mesa, Arizona, United States|Mesoblast Investigational Site 10756 - Mayo Clinic, Phoenix, Arizona, United States|Mesoblast Investigational Site 13023 - University of Arizona Medical Center, Tucson, Arizona, United States|Mesoblast Investigational Site 10754 - University of California, San Diego, La Jolla, California, United States|Mesoblast Investigational Site 10759 - Scripps Clinic, La Jolla, California, United States|Mesoblast Investigational Site 13265 - University of California, Los Angeles, Los Angeles, California, United States|Mesoblast Investigational Site 10775 - Cedars-Sinai Medical Care Foundation, Los Angeles, California, United States|Mesoblast Investigational Site 10778 - Orange County Cardiology, Orange, California, United States|Mesoblast Investigational Site 13031 - St. John's Regional Medical Center, Oxnard, California, United States|Mesoblast Investigational Site 13275 - Stanford University Hospital, Stanford, California, United States|Mesoblast Investigational Site 13267 - Bethesda Heart Hospital, Boynton Beach, Florida, United States|Mesoblast Investigational Site 10780 - Morton Plant Hospital, Clearwater, Florida, United States|Mesoblast Investigational Site 10760 - Shands Hospital, University of Florida, Gainesville, Florida, United States|Mesoblast Investigational Site 13273 - University of Florida Health, Jacksonville, Florida, United States|Mesoblast Investigational Site 10768 - University of Miami, Miami, Florida, United States|Mesoblast Investigational Site 13280, Orlando, Florida, United States|Mesoblast Investigational Site 13264 - Florida Hospital Pepin Heart Institute, Tampa, Florida, United States|Mesoblast Investigational Site 13027 - Emory University School of Medicine, Atlanta, Georgia, United States|Mesoblast Investigational Site 10765 - Georgia Regents University, Augusta, Georgia, United States|Mesoblast Investigational Site 10772 - University Cardiologist, Rush University Medical Center, Chicago, Illinois, United States|Mesoblast Investigational Site 13030 - University of Iowa, Iowa City, Iowa, United States|Mesoblast Investigational Site 10783 - Gill Heart Institute, University of Kentucky, Lexington, Kentucky, United States|Mesoblast Investigational Site 13022 - University of Louisville, Louisville, Kentucky, United States|Mesoblast Investigational Site 13266, New Orleans, Louisiana, United States|Mesoblast Investigational Site 10782, Boston, Massachusetts, United States|Mesoblast Investigational Site 10766 - Michigan Cardiovascular Institute, Saginaw, Michigan, United States|Mesoblast Investigational Site 10762 - Minneapolis Heart Institute, Minneapolis, Minnesota, United States|Mesoblast Investigational Site 10761 - Mayo Clinic, Rochester, Minnesota, United States|Mesoblast Investigational Site 13281, Las Vegas, Nevada, United States|Mesoblast Investigational Site 13263 - RWJ Barnabas Heart Center, Newark, New Jersey, United States|Mesoblast Investigational Site 10776 - Columbia University Medical Center, New York, New York, United States|Mesoblast Investigational Site 13026 - Sanger Heart and Vascular Institute, Carolinas Healthcare System, Charlotte, North Carolina, United States|Mesoblast Investigational Site 10781 - Duke University, Durham, North Carolina, United States|Mesoblast Investigational Site 10758 - The Christ Hospital, Cincinnati, Ohio, United States|Mesoblast Investigational Site 10770 - University of Cincinnati, Cincinnati, Ohio, United States|Mesoblast Investigational Site 10773, Cleveland, Ohio, United States|Mesoblast Investigational Site 13278 - OhioHealth Research Institute, Columbus, Ohio, United States|Mesoblast Investigational Site 10785 - Lehigh Valley Hospital, Allentown, Pennsylvania, United States|Mesoblast Investigational Site 13261 - University of Pennsylvania, Philadelphia, Pennsylvania, United States|Mesoblast Investigational Site 10767 - Temple University Hospital, Philadelphia, Pennsylvania, United States|Mesoblast Investigational Site 13277, Philadelphia, Pennsylvania, United States|Mesoblast Investigational Site 10774 - University of Pittsburgh, Pittsburgh, Pennsylvania, United States|Mesoblast Investigational Site 10777 - Stern Cardiovascular Foundation, Germantown, Tennessee, United States|Mesoblast Investigational Site 13024 - Austin Heart, PLLC, Austin, Texas, United States|Mesoblast Investigational Site 13274 - Soltero CV Research Center, Baylor Scott & White Research Institute, Dallas, Texas, United States|Mesoblast Investigational Site 10755 - Texas Heart Institute, Houston, Texas, United States|Mesoblast Investigational Site 13268 - Houston Methodist Hospital, Houston, Texas, United States|Mesoblast Investigational Site 10763 - University Hospital, Salt Lake City, Utah, United States|Mesoblast Investigational Site 10771 - Heart & Vascular Research, Swedish Medical Center, Seattle, Washington, United States|Mesoblast Investigational Site 10764 - University of Wisconsin, Madison, Wisconsin, United States|Mesoblast Investigational Site 10769 - Aurora Healthcare, Milwaukee, Wisconsin, United States|Mesoblast Investigational Site 13279, Milwaukee, Wisconsin, United States|Mesoblast Investigational Site 10789 - Aspirus Research Institute, Wausau, Wisconsin, United States|Mesoblast Investigational Site 11027, Edmonton, Alberta, Canada|Mesoblast Investigational Site 11024 - Victoria Heart Institute Foundation, Victoria, British Columbia, Canada|Mesoblast Investigational Site 11025 - St. Michael's Hospital, Toronto, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT02032004"
19,"NCT04626583","Safety of Locally Delivered Allogeneic Mesenchymal Stromal Cells",,"Recruiting","No Results Available","Mesenchymal Stromal Cells|Cornea|Safety|Corneal Defect","Biological: Allogeneic MSC","Primary Safety Outcome: Incidence of treatment emergent adverse events (TEAE) assessed at 28 days.|Primary Efficacy Outcome: Proportion of participants with improvement in epithelial defect or barrier integrity relative to baseline (based on fluorescein staining)|Secondary Efficacy Outcomes: Visual Acuity|Secondary Efficacy Outcomes: Time to Completion of Corneal Epithelialization|Secondary Efficacy Outcomes: Durability of the Corneal Epithelialization and Healing|Secondary Efficacy Outcomes: Corneal stromal haze|Secondary Efficacy Outcomes: Corneal epithelial thickness","University of Illinois at Chicago|United States Department of Defense","All","18 Years and older   (Adult, Older Adult)","Phase 1","18","Other|U.S. Fed","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2020-0334|W81XWH-18-1-0661","March 5, 2021","December 30, 2023","December 30, 2023","November 12, 2020",,"April 21, 2022","University of Illinois, Department of Ophthalmology and Visual Sciences, Chicago, Illinois, United States",,"https://ClinicalTrials.gov/show/NCT04626583"
20,"NCT03929120","Allogeneic Bone Marrow Mesenchymal Stem Cells for Patients With Interstitial Lung Disease (ILD) & Connective Tissue Disorders (CTD)",,"Completed","No Results Available","Interstitial Lung Disease|Connective Tissue Diseases","Biological: Allogeneic Bone Marrow Derived Mesenchymal Stem Cells (BMD-MSCs)","Adverse Events","Mayo Clinic","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","18-007216","November 5, 2019","July 27, 2021","February 17, 2022","April 26, 2019",,"April 20, 2022","Mayo Clinic in Florida, Jacksonville, Florida, United States",,"https://ClinicalTrials.gov/show/NCT03929120"
21,"NCT02421484","Cellular Immunotherapy for Septic Shock: A Phase I Trial","CISS","Completed","No Results Available","Septic Shock","Biological: Allogeneic mesenchymal stromal cells","Number of adverse events as a measure of safety and tolerability","Ottawa Hospital Research Institute|Canadian Institutes of Health Research (CIHR)","All","18 Years and older   (Adult, Older Adult)","Phase 1","9","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2014809","May 2015","June 2016","October 30, 2018","April 20, 2015",,"October 31, 2018","The Ottawa Hospital, Ottawa, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT02421484"
22,"NCT02672267","A Study of Allogeneic Low Oxygen Mesenchymal Bone Marrow Cells in Subjects With Myocardial Infarction",,"Completed","No Results Available","Myocardial Infarction","Biological: Stem cells|Other: Placebo","The safety and tolerability of aMBMC intravenous administration during the six month study period as determined by major adverse events MACE endpoint|The change from baseline on physical exam conducted at 1, 3 and 6 months post-administration|LV end diastolic volume|LV end systolic volume|Infarct size measured by MRI, with contrast|Global Left Ventricular Ejection Fraction","Altaco XXI, LLP|Duke University","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 3","50","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Care Provider)|Primary Purpose: Treatment","CARDIO 1/2","July 2014","April 2016","April 2016","February 3, 2016",,"October 6, 2016","National Research Medical Center, Astana, Kazakhstan",,"https://ClinicalTrials.gov/show/NCT02672267"
23,"NCT01856140","Treatment of Tendon Injury Using Mesenchymal Stem Cells","ALLO-ASC","Completed","Has Results","Lateral Epicondylitis","Biological: ALLO-ASC(allogeneic adipose derived mesenchymal stem cell) injection","Change From Baseline in Visual Analog Scale (VAS) at 6 and 12 Weeks|Modified Mayo Clinic Performance Index for the Elbow|Defect Area of Tendon by Ultrasonography in Long Axis|Defect Area of Tendon by Ultrasonography in Short Axis","Seoul National University Hospital|Medical Research Collaborating Center, Seoul, Korea","All","19 Years to 90 Years   (Adult, Older Adult)","Early Phase 1","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SNUH-RM-SGChung-ASC-01","May 2013","July 2016","April 2018","May 17, 2013","February 18, 2022","March 18, 2022","Seoul National University College of Medicine, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01856140"
24,"NCT04466007","Safety and Efficacy of Allogeneic Adipose Tissue Mesenchymal Stem Cells in Diabetic Patients With Critical Limb Ischemia",,"Recruiting","No Results Available","Limb Ischemia|Diabetic Foot","Drug: High dose allogeneic mesenchymal stromal cells|Drug: Low dose allogeneic mesenchymal stromal cells|Drug: Placebos","Complication rate after treatment administration|Evaluation of vascularization though RMN|Rutherford-Becker scale|Wifi scale|Ankle arm index|Temperature|Twin perimeter|Neuropathic symptoms (altered sensitivity)|% amputations","Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz|Clinica Universidad de Navarra, Universidad de Navarra|Hospital Universitario La Paz|Gregorio Marañón Hospital|Hospital Clínico Universitario de Valladolid|Hospital Universitario Virgen de la Arrixaca|University of Salamanca|Hospital General Universitario de Alicante|Hospital Universitario La Fe|Hospital Victoria Eugenia Cruz Roja Española","All","40 Years to 90 Years   (Adult, Older Adult)","Phase 2","90","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","NOMA (No More Amputations)","January 11, 2021","September 2022","September 2022","July 10, 2020",,"August 30, 2022","Hospital General de Alicante, Alicante, Spain|Hospital Gregorio Marañon, Madrid, Spain|Hospital Universitario Fundacion Jimenez Diaz, Madrid, Spain|La Paz University Hospital, Madrid, Spain|Hospital Clinico Universitario Virgen de la Arrixaca, Murcia, Spain|Clinica Universidad de Navarra, Pamplona, Spain|Hospital Universitario de Salamanca, Salamanca, Spain|Hospital Victoria Eugenia Cruz Roja Española, Sevilla, Spain|Hospital Universitario La Fe, Valencia, Spain|Hospital de Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT04466007"
25,"NCT04447833","Mesenchymal Stromal Cell Therapy For The Treatment Of Acute Respiratory Distress Syndrome","ARDS-MSC-205","Active, not recruiting","No Results Available","ARDS, Human|COVID","Drug: Mesenchymal Stromal Stem Cells - KI-MSC-PL-205","The incidence of pre-specified treatment related adverse events of interest (TRAEIs).|Safety; All-cause mortality|Changes in Leucocytes|Changes in Trombocytes|Changes in plasma concentration of C-reactive protein (CRP)|Changes in plasma concentration of Prothrombin complex (PK)|Changes in plasma concentration of Creatinine|Changes in plasma concentration of Aspartate amino transferase (ASAT)|Changes in plasma concentration of Alanine amino transferase (ALAT)|Changes in plasma concentration of N-terminal pro-brain natriuretic peptide (NT-proBNP)|Changes in Blood pressure|Changes in Body temperature|Efficacy; Changes in pulmonary compliance|Efficacy; Changes in driving pressure (Plateau pressure- PEEP)|Efficacy; Changes in oxygenation (PaO2/FiO2)|Efficacy; Duration of ventilator support|Efficacy; Pulmonary bilateral infiltrates|Efficacy; Sequential Organ Failure Assessment (SOFA) score|Efficacy; Hospital stay|Lung function|Lung fibrosis|Six minutes walk test|Changes in Quality of life|Blood biomarkers|Sensitisation test","Uppsala University|Uppsala University Hospital","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2020-02238","June 17, 2020","January 30, 2021","June 30, 2025","June 25, 2020",,"March 4, 2021","Uppsala University Hospital, Uppsala, Sweden",,"https://ClinicalTrials.gov/show/NCT04447833"
26,"NCT01649687","Treatment of Cerebellar Ataxia With Mesenchymal Stem Cells",,"Completed","No Results Available","Cerebellar Ataxia","Biological: Allogeneic adult adipose-derived mesenchymal stem cells","Safety evaluation|Alterations in SARA score|Positron emission tomography|Magnetic resonance spectroscopy|Assessment of language and swallowing functions|Evaluation of syncope|Balance test","National Yang Ming University","All","20 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SB-VGH-201001","May 2012","January 2014","January 2014","July 25, 2012",,"September 12, 2014","Taipei Veterans General Hospital, Taipei, Taiwan",,"https://ClinicalTrials.gov/show/NCT01649687"
27,"NCT01586312","Treatment of Knee Osteoarthritis With Allogenic Mesenchymal Stem Cells","MSV_allo","Completed","Has Results","Osteoarthritis, Knee|Arthritis of Knee|Knee Osteoarthritis","Other: Allogenic mesenchymal stromal cells injection|Drug: Hyaluronic Acid","Number of Participants With Adverse Events as a Measure of Safety and Tolerability|Pain and Disability Evolution (WOMAC, Visual Analogue Scale, Lequesne Index and SF-12 Scores)|Evolution of Cartilage Degeneration by T2 Relaxation Measurements in MRI (Cartigram)","Red de Terapia Celular|University of Valladolid|Sanidad de Castilla y León|Centro Medico Teknon","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","TerCel004|2011-005321-51|EC11-309|MSV_allo","April 2012","December 2013","June 2014","April 26, 2012","November 6, 2014","October 16, 2015","Centro Medico Teknon, Barcelona, Spain|Hospital Clinico Universitario, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT01586312"
28,"NCT02140528","Allogeneic Mesenchymal Stem Cell Transplantation in Tibial Closed Diaphyseal Fractures",,"Completed","No Results Available","Tibial Fracture","Biological: Mesenchymal stem cell injection|Biological: Placebo","Number of patients with union after transplantation of mesenchymal stem cell in case group in comparison with control group","Royan Institute","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","Royan-Bone-012","August 2013","March 2016","April 2016","May 16, 2014",,"April 27, 2017","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02140528"
29,"NCT04366323","Clinical Trial to Assess the Safety and Efficacy of Intravenous Administration of Allogeneic Adult Mesenchymal Stem Cells of Expanded Adipose Tissue in Patients With Severe Pneumonia Due to COVID-19",,"Completed","No Results Available","Sars-CoV2","Drug: ALLOGENEIC AND EXPANDED ADIPOSE TISSUE-DERIVED MESENCHYMAL STEM CELLS","Safety of the administration of allogeneic mesenchymal stem cells derived from adipose tissue assessed by Adverse Event Rate|Efficacy of the administration of allogeneic mesenchymal stem cells derived from adipose tissue assessed by Survival Rate","Andalusian Network for Design and Translation of Advanced Therapies","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","26","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AdiQure/COVID-19","April 27, 2020","December 30, 2021","December 30, 2021","April 28, 2020",,"April 6, 2022","Hospital Universitario de Jerez de la Frontera, Jerez de la Frontera, Cádiz, Spain|Hospital Reina Sofía, Córdoba, Spain|Hospital Universitario Virgen de las Nieves, Granada, Spain|Hospital Universitario Virgen Macarena, Sevilla, Spain|Hospital Unversitario Virgen del Rocío, Sevilla, Spain|Hospital Nuestra Señora de Valme, Sevilla, Spain",,"https://ClinicalTrials.gov/show/NCT04366323"
