"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
1091,"NCT03672825","REcycled CartiLage Auto/Allo IMplantation",,"Recruiting","No Results Available","Cartilage Defect","Drug: REcycled CartiLage Auto/Allo IMplantation","Nature, incidence and severity of adverse events (AEs)","Mayo Clinic","All","18 Years to 50 Years   (Adult)","Phase 1","25","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","18-000939","September 13, 2018","September 13, 2022","September 13, 2022","September 17, 2018",,"December 17, 2021","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03672825"
1092,"NCT03389919","Intraosseous Administration of Mesenchymal Stromal Cells for Patients With Graft Failure After Allo-HSCT",,"Recruiting","No Results Available","Mesenchymal Stem Cell Transplantation","Biological: MSC administration (intraosseal)","Engraftment","National Research Center for Hematology, Russia","All","18 Years and older   (Adult, Older Adult)","Phase 3","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BM-MSC-01","January 1, 2017","December 31, 2020","December 31, 2022","January 4, 2018",,"January 4, 2018","BMT department, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT03389919"
1093,"NCT02240992","MSCs With or Without Peripheral Blood Stem Cell for Treatment of Poor Graft Function and Delayed Platelet Engraftment",,"Unknown status","No Results Available","Stem Cell Transplantation, Hematopoietic|Poor Graft Function|Delayed Platelet Engraftment|Hematological Diseases","Biological: PBSC|Biological: MSCs","Percentage of Participants with Hematopoietic Recovery|Incidence of graft-versus-host disease|Incidence of infections|Incidence of primary underlying disease relapse|Incidence of acute toxicity","Nanfang Hospital of Southern Medical University|Guangdong Provincial People's Hospital|Third Affiliated Hospital, Sun Yat-Sen University|Guangzhou General Hospital of Guangzhou Military Command|Guangzhou First People's Hospital|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University|Southern Medical University, China|Peking University People's Hospital|Huazhong University of Science and Technology|Sun Yat-sen University|Academy Military Medical Science, China","All","14 Years to 65 Years   (Child, Adult, Older Adult)","Phase 2|Phase 3","120","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NFH-PBSC-MSC-PGF-2014","September 2014","September 2018","December 2018","September 16, 2014",,"September 16, 2014","Department of Hematology,Nanfang Hospital, Southern Medical University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT02240992"
1094,"NCT04007081","Salivary Gland Autotransplantation for Treatment of XRT Induced Xerostomia",,"Completed","No Results Available","Xerostomia|Head and Neck Cancer","Procedure: Bone Marrow Aspiration|Diagnostic Test: Ultrasound Imaging of Salivary Glands|Other: Salivary Assay|Other: Quality of Life Instruments","Number of Participant's whose Marrow-Derived MSCs Can be Expanded in vitro to > 50 million cells within two weeks|Change in participant QoL: XeQOL|Change in participant QoL: MDADI|Change in participant QoL: VAS|Change in participant Salivary Function: Unstimulated|Change in participant Salivary Function: Stimulated|Change in participant Salivary Gland Size","University of Wisconsin, Madison","All","18 Years to 89 Years   (Adult, Older Adult)","Not Applicable","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","UW19009|2019-0497|SMPH/HUMAN ONCOLOGY/HUMAN ONCO|A533300|Protocol Version 7/24/2020","October 18, 2019","March 10, 2021","March 10, 2021","July 5, 2019",,"March 24, 2021","University of Wisconsin Carbone Cancer Center, Madison, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04007081"
1095,"NCT01603836","Study Confirms or Refutes the Hypothesis That the Autologous Bone Marrow Concentrate Together With the Allograft is a Better Alternative for the Posterolateral Fusion in Spine Surgery Than the Allograft Alone",,"Completed","No Results Available","Spondyloarthrosis, Spondylosis","Biological: bone allogaft with bone marrow concentrate","The improvement of the fusion of the posterolateral fusion measured on X-rays|The improvement of the fusion of the posterolateral fusion measured on X-rays and CT scans.","Hospital Znojmo","All","45 Years to 89 Years   (Adult, Older Adult)","Not Applicable","80","Other","Interventional","Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","PLFBMC","February 2009","March 2010","March 2012","May 23, 2012",,"May 23, 2012",,,"https://ClinicalTrials.gov/show/NCT01603836"
1096,"NCT05305833","Stem Cells and Stromal Vascular Fraction for Temporomandibular Joint Disease",,"Recruiting","No Results Available","Temporomandibular Joint Disorders|Temporomandibular Disorder|Temporomandibular Joint Osteoarthritis|Temporomandibular Joint Pain|Temporomandibular Joint Effusion","Biological: Stem Cells","Change from Baseline Pain at 15th day|Change from baseline maximum mouth opening at 15th day|Change from baseline maximum mouth opening at 1 month|Change from baseline maximum mouth opening at 3 months|Change from baseline maximum mouth opening at 6 months|Change from baseline pain at 1 month|Change from baseline pain at 3 month|Change from baseline pain at 6 month|Change from baseline 'comfort ' at 6th month","TC Erciyes University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2021/584","October 1, 2021","December 1, 2022","December 1, 2023","March 31, 2022",,"March 31, 2022","Erciyes University, Kayseri, Turkey",,"https://ClinicalTrials.gov/show/NCT05305833"
1097,"NCT05508191","Microneedle Versus Fractional CO₂ Laser for Skin Aging Treatment With Stem Cell Secretome in Indonesian Adult Women",,"Active, not recruiting","No Results Available","Skin Aging|Transepidermal Water Loss","Device: Fractional CO₂ Laser|Device: Microneedle","Skin aging changes evaluated by dermoscopy photoaging scale (DPAS)|Skin aging changes evaluated by Janus-3Ⓡ skin analyzer|Skin capacitance evaluated by the CorneometerⓇ|Transepidermal water loss evaluated by the TewameterⓇ|Likert scale for the satisfaction degree|Visual analog scale (VAS) of pain for the convenience degree|Number of adverse events experienced during the clinical trial","Shannaz Nadia Yusharyahya|PT. Kimia Farma (Persero) Tbk|Ministry of Education, Culture, Research, and Technology, Republic of Indonesia|Indonesia University","Female","35 Years to 59 Years   (Adult)","Not Applicable","30","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","22-08-0682","August 17, 2022","October 26, 2022","December 31, 2022","August 19, 2022",,"September 29, 2022","Faculty of Medicine, Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT05508191"
1098,"NCT04397796","Study of the Safety of Therapeutic Tx With Immunomodulatory MSC in Adults With COVID-19 Infection Requiring Mechanical Ventilation",,"Active, not recruiting","No Results Available","COVID","Biological: BM-Allo.MSC|Biological: Placebo","Incidence of AEs|Mortality|Death|Number of ventilator-free days|Improvement of one category|7-point ordinal scale|NEWS|NEWS of ≤ 2|Sequential Organ Failure Assessment (SOFA)|Oxygen|Hospitalization|Incidence of SAEs","ImmunityBio, Inc.","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","45","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","QUILT-COVID-19-MSC","August 3, 2020","June 2022","June 2022","May 21, 2020",,"February 1, 2022","St. Francis Medical Center, Lynwood, California, United States",,"https://ClinicalTrials.gov/show/NCT04397796"
1099,"NCT02563340","Effect of BM-MSCs on Chronic AMR After Kidney Transplantation",,"Unknown status","No Results Available","Kidney Transplantation","Other: BM-MSCs|Other: Desensitization therapy (PP, IVIG, rituximab or Bortezomib)","Estimated glomerular filtration rate (eGFR)|Patient survival rate|Graft survival rate|Donor specific antibody (DSA) level|Pathological manifestation|Severe adverse events","First Affiliated Hospital, Sun Yat-Sen University|Second Affiliated Hospital of Guangzhou Medical University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","60","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","MSC-KTx-cAMR-150926","November 2015","October 2017","November 2017","September 30, 2015",,"September 30, 2015","The First Affiliated Hospital, Sun Yat-sen University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT02563340"
1100,"NCT04034615","The Long-term Effect of Perinatal Tissue Mesenchyme Stem Cells in the Treatment for Caesarean Section Scars",,"Recruiting","No Results Available","Cicatrix","Biological: Mesenchyme Stem Cells low-dose group|Biological: Mesenchyme Stem Cells high-dose group|Biological: Placebo","Vancouver Scar Scale score|Erythema|Pigmentation|Scar Thickness and Uniformity|Subject's satisfaction","Maternal and Child Health Hospital of Foshan","Female","21 Years to 35 Years   (Adult)","Phase 2","90","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","MCHHFoshan-1902","May 20, 2021","December 1, 2021","June 1, 2022","July 26, 2019",,"June 9, 2021","Maternal and Child Health Hospital of Foshan, Foshan, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT04034615"
1101,"NCT05086939","Multicenter Clinical Trial Comparing Treatment With Allogeneic Mesenchymal Cells Versus Autologous Mesenchymal Cells and Versus Active Control With Hyaluronic Acid in Patients With Knee Osteoarthritis.","ARTROCELL","Recruiting","No Results Available","Knee Osteoarthritis","Drug: Autologous MSCs|Drug: Allogenic MSCs|Drug: Hyaluronic Acid","Range of motion.|Pain self-assessment.|Knee Osteoarthritis.|Functional response.|X-ray changes of osteoarthritis.|Radiological response using nuclear magnetic resonance imaging.|Perceived general well-being.|Feasibility assessment of a multicentre strategy production of both cell types with several Cell Production Units|Evaluation of presence of adverse events related with investigational medical product (IMP).","Fundación Instituto de Estudios de Ciencias de la Salud de Castilla y León|Instituto de Investigación Biomédica de Salamanca|Spanish Clinical Research Network - SCReN|Institut d'Investigacions Biomèdiques August Pi i Sunyer|Hospital Universitari de Bellvitge","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ARTROCELL|2019-002446-21","May 26, 2021","December 2025","December 2025","October 21, 2021",,"June 2, 2022","Hospital Clinic, Barcelona, Spain|Hospital Clínico Universitario San Carlos, Madrid, Spain|Hospital Fundación Jiménez Díaz, Madrid, Spain|Hospital Gregorio Marañón, Madrid, Spain|Hospital Universitario Virgen de la Arrixaca, Murcia, Spain|Hospital Universitario Virgen de la Victoria, Málaga, Spain|Clínica Universidad de Navarra, Pamplona, Spain|Complejo Asistencial Universitario de Salamanca, Salamanca, Spain|Hospital Clínico Universitario de Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT05086939"
1102,"NCT03186417","Mesenchymal Stem Cells in Early Rheumatoid Arthritis",,"Recruiting","No Results Available","Rheumatoid Arthritis","Biological: 2 million hMSC/kg|Biological: 4 million hMSC/kg|Biological: 6 million hMSC/kg|Biological: placebo","Safety assessed by dose limiting toxicity (DLT)|Safety assessed by dose limiting toxicity|Safety assessed by change in spirometry|Safety assessed by all adverse events|Change in patient reported outcomes|DAS28-CRP","MetroHealth Medical Center|National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","20","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","IRB16-00587|R21AR069226","December 15, 2017","March 31, 2023","May 31, 2023","June 14, 2017",,"April 12, 2022","UH Hospitals Cleveland, Cleveland, Ohio, United States|MetroHealth Medical Center, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT03186417"
1103,"NCT04281797","Intestinal Microbiome Dynamics in Solid Organ and Stem Cell Transplant Recipients",,"Enrolling by invitation","No Results Available","Transplantation Infection|Kidney Transplant; Complications|Stem Cell Transplant Complications|Liver Transplant; Complications|Microbial Colonization","Diagnostic Test: Intestinal microbiome new generation sequencing","Gut microbiome composition|Infectious complications after transplantation|Organ or tissue rejection","Minsk Scientific-Practical Center for Surgery, Transplantation and Hematology","All","Child, Adult, Older Adult",,"90","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","Microbiome Minsk_1","January 1, 2020","December 31, 2022","June 30, 2023","February 24, 2020",,"August 31, 2022","Minsk Scientific-Practical Center for Surgery, Transplantation and Hematology, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT04281797"
1104,"NCT02209311","Effectiveness and Safety of Method of Maxilla Alveolar Process Reconstruction Using Synthetic Tricalcium Phosphate and Autologous MMSCs",,"Unknown status","No Results Available","Partially Edentulous Maxilla|Alveolar Bone Atrophy|Alveolar Bone Loss","Procedure: Oral mucosa biopsy|Procedure: Sinus lift with implantation of tissue engineered construction|Device: Dental implant","Number of serious adverse events (SAEs) and serious adverse reactions (SARs)|Quality of life monitoring|Changes in bone tissue volume|Correlation of morphometrical analysis using cone beam CT scan with absolute value of the newly formed bone","Central Clinical Hospital w/Outpatient Health Center of Business Administration for the President of Russian Federation","All","20 Years to 60 Years   (Adult)","Phase 1|Phase 2","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","RU-CCH-06-01-14","September 2014","October 2017","March 2018","August 5, 2014",,"November 30, 2016","Federal State Budgetary Institution ""Central Clinical Hospital with Outpatient Health Center"" of the Business Administration for the President of the Russian Federation; Center for Biomedical Technologies, Moscow, Russian Federation|A.I. Evdokimov Moscow State Medical Stomatological University, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT02209311"
1105,"NCT02772289","Perinatal Tissue Mesenchyme Stem Cells in the Treatment for Caesarean Section Scars",,"Completed","No Results Available","Cicatrix","Biological: Mesenchyme Stem Cells low-dose group|Biological: Mesenchyme Stem Cells high-dose group|Biological: Placebo","Change of Vancouver Scar Scale (VSS)|Wound healing status|Erythema measured by reflectance|Pigmentation measured by reflectance|Scar Thickness and Uniformity|Change of scar area|Immunoglobulin concentrations in breast milk|Subject's satisfaction|Adverse events occurrence","Maternal and Child Health Hospital of Foshan","Female","21 Years to 35 Years   (Adult)","Phase 2","90","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MCHHFoshan-1602","November 2016","September 2018","March 2019","May 13, 2016",,"May 7, 2019","Maternal and Child Health Hospital of Foshan, Foshan, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT02772289"
1106,"NCT05443464","Mesenchymal Stem Cells (MSCs) for Steroid Refractory Acute GVHD (SR-aGVHD)",,"Not yet recruiting","No Results Available","GVHD,Acute","Biological: OSSM-001","Safety events|Maximum tolerated dose (MTD)","Ossium Health, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 1","12","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","OSSM-001-006-01","June 5, 2023","June 10, 2024","October 14, 2024","July 5, 2022",,"July 5, 2022",,,"https://ClinicalTrials.gov/show/NCT05443464"
1107,"NCT02789995","Dysfunctions of Human Muscle Stem Cells in Sepsis","DISCUSS","Completed","No Results Available","Sepsis","Procedure: Human biological samples","Muscle regenerative capacities|Satellite cell dysfunction after sepsis|Regenerative capacities of Human satellite cells in presence of mesenchymal stem cells","Institut Pasteur","All","18 Years and older   (Adult, Older Adult)","Not Applicable","93","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","2015-015|ID-RCB number : 2015-A01022-47","June 23, 2016","June 28, 2018","June 28, 2018","June 3, 2016",,"November 1, 2019","Hopital Henri Mondor, Service de Réanimation chirurgicale polyvalente, Créteil, France|Hôpital Pitié Salpétrière, Salle de surveillance post-interventionnelle, Accueil des Polytraumatisés, Paris, France|Hôpital Pitié Salpêtrière, Anesthésie et Réanimation, Institut de Cardiologie, Paris, France|Hôpital Pitié Salpêtrière, Service de Chirurgie Générale, Viscérale et Endocrinienne, Paris, France|Hôpital Pitié Salpêtrière, Service de Chirurgie Hépatobiliaire et de Transplantation Hépatique, Paris, France|Hôpital Pitié Salpêtrière, Service de réanimation chirurgicale polyvalente, Paris, France|Hôpital Saint-Antoine, Département d'Anesthésie-réanimation, Paris, France",,"https://ClinicalTrials.gov/show/NCT02789995"
1108,"NCT02648386","Stem Cell Therapy Combined With NeuroRegen Scaffold™ in Patients With Erectile Dysfunction After Rectal Cancer Surgery",,"Unknown status","No Results Available","Rectal Cancer|Erectile Dysfunction","Procedure: Laparoscopic surgery|Device: NeuroRegen scaffold transplantation|Biological: NeuroRegen scaffold/BMMCs transplantation|Biological: NeuroRegen scaffold/HUC-MSCs transplantation","Safety and Tolerability assessed by Adverse Events|IIEF-5 (International Index of Erectile Function)|Mean scores of the Sexual Encounter Profile (SEP) Question 2, 3|Penile cavernosal artery peak systolic velocity (PSV)|Nocturnal penile tumescence (NPT)|The change of results of Nerve electrophysiological examination|Maximum Flow Rate (Qmax)","Chinese Academy of Sciences|The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School","Male","20 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","34","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","CAS-XDA-ED-IGDB","January 2016","December 2020","December 2020","January 7, 2016",,"January 25, 2019","The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School, Nanjing, Jiangsu, China",,"https://ClinicalTrials.gov/show/NCT02648386"
1109,"NCT04738981","Efficacy and Safety of UC-MSCs for the Treatment of Steroid-resistant aGVHD Following Allo-HSCT",,"Not yet recruiting","No Results Available","Graft Vs Host Disease","Drug: UC-MSC|Drug: Anti-CD25 mAb","Rate of complete remission|Overall survival|Rate of partial remission|Infusion toxicity","Peking University People's Hospital|Southern Medical University, China|Third Military Medical University|Sun Yat-sen University","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 3","130","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GVHD-PKU2021","February 2021","December 2021","December 2021","February 4, 2021",,"February 4, 2021","Peking University Insititute of Hematology, Peking University People's Hospital, Beijing, Beijing, China",,"https://ClinicalTrials.gov/show/NCT04738981"
1110,"NCT02467387","A Study to Assess the Effect of Intravenous Dose of (aMBMC) to Subjects With Non-ischemic Heart Failure",,"Completed","Has Results","Non-Ischemic Heart Failure","Drug: Allogeneic Mesenchymal Bone Marrow Cells (aMBMC)|Drug: Lactated Ringer's Solution","Safety Will be Evaluated by Number of AE|Change in LVEF From Baseline to Day 90 Post-initial Infusion.","CardioCell LLC|Stemedica Cell Technologies, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 2","23","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","STEM-104-M-CHF","June 1, 2014","May 11, 2017","May 11, 2017","June 10, 2015","January 7, 2020","January 7, 2020","MedStar Washington Hospital Center, Washington, District of Columbia, United States|Emory University Hospital, Atlanta, Georgia, United States|Northwestern University Centers for Heart Failure Therapy, Chicago, Illinois, United States|Stony Brook Heart Institute, Stony Brook, New York, United States|Hospital of the University of Pennsylvania, Heart Failure and Transplant Program, Philadelphia, Pennsylvania, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/87/NCT02467387/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT02467387"
1111,"NCT01033552","Biochemical Correction of Severe EB by Allo HSCT and ""Off-the-shelf"" MSCs",,"Active, not recruiting","No Results Available","Epidermolysis Bullosa","Drug: Cyclophosphamide|Drug: Fludarabine|Drug: Anti-thymocyte globulin|Drug: Cyclosporine A|Drug: Mycophenolate mofetil|Procedure: Mesenchymal stem cell transplantation|Radiation: Total body irradiation|Procedure: Bone marrow or umbilical cord blood (UCG) stem cell transplantation","Event-free survival rate|Transplant-related mortality (TRM)|Pattern of biochemical improvement|Measure patients Quality of Life using a questionnaire|Durability of HSC and third party MSC engraftment in the skin|Probability of Survival|Number of participants experiencing Acute GVHD","Masonic Cancer Center, University of Minnesota","All","up to 25 Years   (Child, Adult)","Phase 1|Phase 2","32","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MT2009-09|0911M74035","January 2010","November 12, 2022","December 12, 2022","December 16, 2009",,"September 29, 2022","University of Minnesota Masonic Cancer Center and Medical Center, Minneapolis, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT01033552"
1112,"NCT01623453","Follow-up Study of Autologous Adipose-derived Stem Cells (ANTG-ASC) for the Complex Fistula (ANTG-ASC-211)","ANTG","Terminated","No Results Available","Perianal Fistula|Primary; Complex","Biological: Autologous adipose derived stem cells(low dose group)|Biological: Autologous adipose derived stem cells(high dose group)","Number of patients with Sustained efficacy of complete closure of fistula|Number of patients with sustained efficacy of closure of fistula|Evaluation of Fecal Incontinence Score|Grade of Investigator's satisfaction|Number of patients with adverse events as a measure of systemic tolerance and physical examinations","Anterogen Co., Ltd.","All","18 Years and older   (Adult, Older Adult)",,"6","Industry","Observational","Time Perspective: Prospective","ANTG-ASC-211","September 2010","September 2014","September 2014","June 20, 2012",,"November 23, 2016","DaeHang Hospital, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01623453"
1113,"NCT05523011","Safety and Tolerability Study of MSC Exosome Ointment",,"Completed","No Results Available","Psoriasis","Drug: Exosome ointment","Treatment-emergent adverse events (TEAEs)|Change from baseline in the systolic blood pressure after 20 days of treatment|Change from baseline in the diastolic blood pressure after 20 days of treatment|Change from baseline in the heart rate after 20 days of treatment|Change from baseline in the respiratory rate after 20 days of treatment|Change from baseline in the body temperature after 20 days of treatment|Change from baseline in the basophils after 20 days of treatment|Change from baseline in the eosinophils after 20 days of treatment|Change from baseline in the hemoglobin after 20 days of treatment|Change from baseline in the lymphocytes after 20 days of treatment|Change from baseline in the monocytes after 20 days of treatment|Change from baseline in the red blood cell after 20 days of treatment|Change from baseline in the white blood cell after 20 days of treatment|Change from baseline in the bicarbonate after 20 days of treatment|Change from baseline in the blood urea nitrogen after 20 days of treatment|Change from baseline in the calcium after 20 days of treatment|Change from baseline in the chloride after 20 days of treatment|Change from baseline in the creatinine after 20 days of treatment|Change from baseline in the glucose after 20 days of treatment|Change from baseline in the potassium after 20 days of treatment|Change from baseline in the sodium after 20 days of treatment|Change from baseline in the alanine transaminase after 20 days of treatment|Change from baseline in the albumin after 20 days of treatment|Change from baseline in the alkaline phosphatase after 20 days of treatment|Change from baseline in the aspartate aminotransferase after 20 days of treatment|Change from baseline in the direct bilirubin after 20 days of treatment|Change from baseline in the total bilirubin after 20 days of treatment|Change from baseline in the c-reactive protein after 20 days of treatment|Change from baseline in the erythrocyte sedimentation rate after 20 days of treatment|Assessment of the dryness of the area of application|Assessment of the oozing/crusting of the area of application|Assessment of the redness of the area of application|Assessment of the scratch marks of the area of application|Assessment of the skin thickening of the area of application|Assessment of the swelling of the area of application","Paracrine Therapeutics Dermatology Pte. Ltd.|National University Hospital, Singapore","All","21 Years and older   (Adult, Older Adult)","Phase 1","10","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PTD2021P001","March 8, 2022","April 5, 2022","April 5, 2022","August 31, 2022",,"August 31, 2022","National University Hospital, Singapore, Singapore",,"https://ClinicalTrials.gov/show/NCT05523011"
1114,"NCT01314092","Clinical Trials of Autologous Cultured Adipose-derived Stem Cells (ANTG-ASC) on Complex Fistula","ANTG-ASC-210","Terminated","No Results Available","Complex Perianal Fistula","Biological: Autologous cultured adipose derived stem cells(low dose group)|Biological: Autologous cultured adipose derived stem cells(high dose group)","Number of patients with complete closure of fistula (week 8)|Grade of investigator's satisfaction|Number of patients with closed fistula|Photo of target fistula|Number of patients with adverse events","Anterogen Co., Ltd.","All","18 Years and older   (Adult, Older Adult)","Phase 2","15","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","ANTG-ASC-210","January 2011","September 2014","September 2014","March 14, 2011",,"November 23, 2016","Soon cheun Hyang university bucheon hospital, Bucheon-si, Korea, Republic of|Ewha womwn university mokdong hospital, Seoul, Korea, Republic of|DaeHang Hospital, Seoul, Korea, Republic of|Samsung seoul Hospital, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Seoul Saint Mary's Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01314092"
1115,"NCT04590118","Allogeneic Mesenchymal Stem Cells for the Survivors of Ischemic Stroke Trial (ASSIST)",,"Recruiting","No Results Available","Ischemic Stroke","Drug: it-hMSC|Drug: Placebo","Incidence and severity of adverse events assessed by CTCAE V5.0 during the twelve-month study period after it-hMSC infusion.|Modified Rankin Scale|National Institute of Health stroke scale|Mini-mental State Examination|Barthel Index|Geriatric Depression Scale","Jiuzhitang Maker (Beijing) Cell Technology Co.,Ltd.|Beijing Tiantan Hospital","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","STCMSC-CT-001","April 26, 2021","April 1, 2023","August 1, 2023","October 19, 2020",,"March 31, 2022","Beijing Tiantan Hospital, Capital Medical University, Beijing, China",,"https://ClinicalTrials.gov/show/NCT04590118"
