"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
147,"NCT02330978","Intravitreal Mesenchymal Stem Cell Transplantation in Advanced Glaucoma.",,"Completed","Has Results","Retinal Degeneration|Primary Open-angle Glaucoma","Procedure: Intravitreal transplantation of mesenchymal stem cell|Biological: Culture and isolation of autologous bone-marrow mesenchymal stem cells","Type and Severity of Adverse Effects (AE) and Adverse Reactions (AR)|Changes in Visual Acuity|Changes in Visual Field|Changes in Optical Coherence Tomography Parameters Related to Glaucoma|Changes in Retinal Ganglion Cells Function by ERG","University of Sao Paulo|Conselho Nacional de Desenvolvimento Científico e Tecnológico","All","40 Years to 90 Years   (Adult, Older Adult)","Phase 1","2","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","HCRP 14151/2010","January 2014","September 2016","September 2016","January 5, 2015","July 8, 2019","July 8, 2019","Ribeirão Preto Medical School, Ribeirao Preto, Sao Paulo, Brazil",,"https://ClinicalTrials.gov/show/NCT02330978"
148,"NCT02801890","Evaluation of Autologous Adipose Derived Mesenchymal Stromal Cells (AD-MSC) Transplantation in Ultra Filtration Failure (UFF)",,"Completed","No Results Available","Ultra Filtration Failure","Biological: Intravenous injection","Systemic infection|Hepatic failure|Renal failure|Ratio of 4-hour dialysate/plasma creatinine (D/P Cr).|Ratio of 4-hour dialysate/plasma urea (D/P urea )|Ratio of dialysate glucose concentrations (D/D glucose )|peritoneal membrane transport function|Glomerular filtration rate (GFR):","Royan Institute","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-kidney-006","August 2015","February 2017","March 2017","June 16, 2016",,"April 27, 2017","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02801890"
149,"NCT02525432","Autologous Stem Cell Study for Adult TBI (Phase 2b)",,"Enrolling by invitation","No Results Available","Brain Injuries, Traumatic|Brain Injuries, Acute|TBI (Traumatic Brain Injury)","Biological: Placebo Infusion|Biological: Autologous BMMNC Infusion","Macro and micro structural properties of grey matter (GM) and white matter (WM) regions will measured using high-resolution anatomical MRI and diffusion tensorm imaging and comparisons made between groups.|Brain imaging measures of GM and WM structural integrity will be compared to functional and neurocognitive scores and comparisons made between groups.|Compare neuro-inflammatory biomarkers between groups..|Measure the number of participants with infusion related adverse events.|Measure spleen ultrasound size over time and corresponding changes in inflammatory cytokines.|Determine if microglial activation is associated with TBI and can be accurately measured with brain PET and DT-MRI imaging when compared to PET imaging data from healthy volunteers (enrolled under a different protocol).|Quantify the extent and location of microglial activation by brain PET imaging and how activity correlates with performance of neurocognitive outcomes measures.|Determine the extent to which an IV infusion of autologous BMMNC post-injury impacts microglial activation by brain PET imaging.","The University of Texas Health Science Center, Houston|United States Department of Defense|U.S. Army Medical Research and Development Command","All","18 Years to 55 Years   (Adult)","Phase 2","55","Other|U.S. Fed","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","HSC-MS-16-0283","November 21, 2016","August 2023","December 2023","August 17, 2015",,"August 2, 2022","The University of Texas Health Science Center at Houston, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT02525432"
150,"NCT00956891","Therapeutic Effects of Liver Failure Patients Caused by Chronic Hepatitis B After Autologous MSCs Transplantation",,"Completed","No Results Available","Liver Failure|Mesenchymal Stem Cells",,"Short-term therapeutic effects of transplantation.|Long-term outcomes of transplantation.","Sun Yat-sen University","All","15 Years to 70 Years   (Child, Adult, Older Adult)",,"158","Other","Observational","Observational Model: Case-Control|Time Perspective: Retrospective","SunYat-senU 5010 hepatitisB","May 2005","June 2009","July 2010","August 11, 2009",,"December 7, 2010","The Third Affiliated Hospital Of Sun Yat-sen University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT00956891"
151,"NCT03130374","Treatment of Laryngotracheal Stenosis Using Mesenchymal Stem Cells",,"Completed","No Results Available","Tracheal Stenosis|Laryngeal Stenosis|Mesenchymal Stem Cells","Biological: Olfactory mucosa-derived mesenchymal stem cells","Number of patients who didn't require the repeated surgical interventions|Tracheostomy decannulation","The Republican Research and Practical Center for Epidemiology and Microbiology|Belarusian Medical Academy of Post-Graduate Education|The Republican Center for Research and Practice in Otolaryngology","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","RRPCEM_MSC1","January 3, 2017","January 4, 2019","May 20, 2019","April 26, 2017",,"June 7, 2019","The Republican Center for Research and Practice in Otolaryngology, Minsk, Belarus|The Republican Research and Practical Center for Epidemiology and Microbiology, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT03130374"
152,"NCT04953572","Treatment of Cartilage Defects With Peripheral Blood Stem Cells",,"Not yet recruiting","No Results Available","Cartilage Injury","Genetic: autologous peripheral blood mesenchymal stem cell|Procedure: Microfracture|Combination Product: Microfracture + collagen membrane|Procedure: Autologous osteochondral transplantation","Magnetic Resonance Imaging in the 6th month after surgery|Magnetic Resonance Imaging in the 12th month after surgery|Magnetic Resonance Imaging in the 24th month after surgery|The Western Ontario and McMaster Universities (WOMAC) Osteoarthritis Index|International knee documentation committee (IKDC) Knee Joint Score Sheet","Peking University Third Hospital|Inner Mongolia People's Hospital|Hebei Medical University Third Hospital|Tianjin Hospital","All","18 Years to 60 Years   (Adult)","Phase 1","252","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PekingUTH001","August 1, 2021","December 31, 2023","December 31, 2023","July 8, 2021",,"July 8, 2021","Institute of Sports Medicine, Peking University Third Hospital, Beijing, Beijing, China",,"https://ClinicalTrials.gov/show/NCT04953572"
153,"NCT05535803","Treatment of Laryngotracheal Stenosis Using Mesenchymal Stem Cells",,"Enrolling by invitation","No Results Available","Tracheal Stenosis|Laryngeal Stenosis","Biological: Olfactory mucosa-derived mesenchymal stem cells|Other: Patients treated according to current clinical protocols","Number of patients who didn't require the repeated surgical interventions","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus|The Republican Center for Research and Practice in Otolaryngology","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 2","20","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IBCE_MSCStenosis","June 1, 2021","June 30, 2023","June 30, 2023","September 10, 2022",,"September 10, 2022","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT05535803"
154,"NCT04612465","Clinical Study to Evaluate Efficacy and Safety of ASC and Fibringlue or Fibringlue in Patients With Crohn's Fistula",,"Recruiting","No Results Available","Crohn's Fistula","Biological: ASC|Drug: Fibringlue","Proportion of subjects who are completely blocked fistula|Proportion of subjects who are more than 50% blocked fistula|Score of evaluation about Investigator satisfaction using questionnaire|Proportion of subjects who are confirmed maintenance of fistula blockage by radiology test|Visual improvement effect of perianal fistula wound through photography of it","Anterogen Co., Ltd.","All","18 Years and older   (Adult, Older Adult)","Phase 3","36","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","ANTG-ASC-301","January 9, 2020","December 31, 2021","December 31, 2021","November 3, 2020",,"January 22, 2021","Seoul Natinoal Univetsity Hospital, Seoul, Korea, Republic of|Asan Medical Center, Seoul, Korea, Republic of|Samsung Medical Center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT04612465"
155,"NCT00395200","Mesenchymal Stem Cells in Multiple Sclerosis (MSCIMS)","MSCIMS","Completed","No Results Available","Multiple Sclerosis","Procedure: MSC Treatment","Adverse events|Visual function (acuity and colour)|Visual evoked potential latency|Optic nerve Magnetisation Transfer Ratio|Retinal nerve fibre layer thickness (by optical coherence tomography)|Brain lesion Magnetisation Transfer Ratio|MRI brain T1 hypointensity load|Multiple Sclerosis Functional Composite Score|Expanded Kurtzke Disability Status Score","University of Cambridge|Cambridge University Hospitals NHS Foundation Trust|Medical Research Council","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MRCRG44871|REC Reference: 07/Q0108/104","July 2008","December 2010","December 2010","November 2, 2006",,"October 25, 2011","University of Cambridge Dept of Clinical Neurosciences, Cambridge, Cambridgeshire, United Kingdom|University College London Institute of Neurology, London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00395200"
156,"NCT02334878","Stem Cell Therapy for Treatment of Female Stress Urinary Incontinence",,"Completed","No Results Available","Urinary Incontinence, Stress","Biological: Stem Cells,Mesenchymal|Procedure: surgery (TVT)","change in cough test & urodynamic study as a measure of efficacy of treatment|Quality of life as measured by the Incontinence Quality of Life (I-QOL) Instrument Score","Ain Shams Maternity Hospital","Female","18 Years and older   (Adult, Older Adult)","Phase 3","50","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","FMASU 3098/2014","October 1, 2015","October 30, 2016","December 1, 2016","January 8, 2015",,"September 11, 2017","Maternity hospital, Ain Shams University, Cairo, Egypt",,"https://ClinicalTrials.gov/show/NCT02334878"
157,"NCT05193877","Autologous Bone Marrow Aspirate Concentrate Injection for the Treatment of Early Osteoarthritis:Baghdad 2022",,"Recruiting","No Results Available","Treatment Complication","Procedure: autologous bone marrow aspirate concentrate by centrifugation","clinical|radiological proof","zaid husein ali|Global Stem Cell Center, Baghdad","All","55 Years to 85 Years   (Adult, Older Adult)","Not Applicable","60","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","Ibn-sina protocol","February 8, 2022","September 2022","November 2022","January 18, 2022",,"March 21, 2022","Ibn Sina, Baghdad, Iraq",,"https://ClinicalTrials.gov/show/NCT05193877"
158,"NCT01913886","Mesenchymal Stem Cells to Treat Ischemic Cardiomyopathy",,"Completed","No Results Available","Ischemic Cardiomyopathy","Procedure: MSCs injection","Change from baseline in left ventricular ejection fraction (LVEF) measured by echocardiogram.|Change in quality of life|Changes in exercise capacity|Changes in plasma inflammatory markers","Alexandra Cristina Senegaglia|Santa Casa de Misericórdia de Curitiba, Brazil|Fundação Araucária|Pontifícia Universidade Católica do Paraná","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC_Isquemica","January 2010","September 2013","March 2016","August 1, 2013",,"December 13, 2017","Pontifícia Universidade Católica do Paraná, Curitiba, Paraná, Brazil",,"https://ClinicalTrials.gov/show/NCT01913886"
159,"NCT01351610","Tolerability and Efficacy of Intravenous Infusion of Autologous MSC_Apceth for the Treatment of Critical Limb Ischemia",,"Completed","No Results Available","Critical Limb Ischemia|Peripheral Artery Disease","Biological: PTA + Infusion of MSC_Apceth|Procedure: PTA","Collection of adverse events|Safety laboratory values|ECG findings|Analysis of inflammation markers|Comparison of course of haemodynamic and vascular processes","Apceth GmbH & Co. KG","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","25","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC_Apceth_001","March 2011","October 2014","October 2015","May 11, 2011",,"December 15, 2015","Isar Medizin Zentrum, Munich, Bavaria, Germany",,"https://ClinicalTrials.gov/show/NCT01351610"
160,"NCT03691909","Phase 1/2a Clinical Trial to Assess the Safety of HB-adMSCs for the Treatment of Rheumatoid Arthritis","HB-adMSCs","Completed","Has Results","Rheumatoid Arthritis","Biological: HB-adMSCs","Total Number of Adverse Events and Serious Adverse Events|The Effect of Single Injection of HB-adMSCs on TNF-a in Patients With Acute RA|The Effect of Single Injection of HB-adMSCs on IL-6 in Patients With Acute RA|The Effect of Single Injection of HB-adMSCs on CRP in Patients With Acute RA|The Effect of Single Injection of HB-adMSCs on ESR in Patients With Acute RA|The Effect of Single Injection of HB-adMSCs on Joint Count in Patients With Acute RA.","Hope Biosciences","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","15","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","HBRA01","September 25, 2018","August 17, 2020","September 28, 2020","October 2, 2018","March 22, 2022","March 31, 2022","Accurate Clinical Research, Pasadena, Texas, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/09/NCT03691909/Prot_002.pdf|""Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/09/NCT03691909/SAP_003.pdf","https://ClinicalTrials.gov/show/NCT03691909"
161,"NCT02582489","Autologous Bone Marrow Aspirate Concentrate in Patients Undergoing Meniscectomy",,"Recruiting","No Results Available","Osteoarthritis Post-meniscectomy","Biological: Bone Marrow Aspirate Concentrate|Procedure: Standard Meniscectomy","International Knee Documentation Committee (IKDC) Score|Patient reported outcomes throughout follow-up period|Synovial fluid analysis|Radiographic analysis","Rush University Medical Center","All","18 Years and older   (Adult, Older Adult)","Not Applicable","100","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Prevention","15090903","December 22, 2017","November 30, 2022","December 31, 2022","October 21, 2015",,"January 5, 2022","Rush University Medical Center, Chicago, Illinois, United States",,"https://ClinicalTrials.gov/show/NCT02582489"
162,"NCT03455335","Autologous Stem Cells for the Treatment of No Option Critical Limb Ischemia",,"Completed","No Results Available","Critical Limb Ischemia","Drug: 20 million hMSCs|Drug: 40 million hMSCs|Drug: 80 million hMSCs","The number of Serious Adverse Events that are attributable to the treatment|The severity of Serious Adverse Events that are attributable to the treatment|Amputation free survival|median time to amputation,|Change in Transcutaneous Pressure of Oxygen TcPO2|Change in Ankle Brachial Index|Collateral vessel formation|Change in Ischemic rest pain|Change in Ulcer size|Change in Quality of Life","National University of Ireland, Galway, Ireland|University Hospital of Limerick","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 1","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2013-001","March 23, 2015","October 31, 2019","October 31, 2019","March 6, 2018",,"March 4, 2021","Galway University Hospital, Galway City, Galway, Ireland",,"https://ClinicalTrials.gov/show/NCT03455335"
163,"NCT04308213","Study on Shoulder Arthritis Treatment With Intra-articular Injections of Autologous Bone Marrow Aspirate.","Stemshoulder","Recruiting","No Results Available","Shoulder Arthritis","Device: Marrow Cellution System","Change of the Constant-Murley score|Change of the VAS pain score|Change of range of motion (ROM)|clinical change based on the DASH scale (disability of the arm, shoulder and Hand)|clinical change based on the , American Shoulder and Elbow Surgeons (ASES) score|evaluation of shoulder MRI results|evaluation of shoulder X-ray (XR) results","Istituto Clinico Humanitas","All","35 Years to 75 Years   (Adult, Older Adult)","Not Applicable","30","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","955","November 12, 2019","April 30, 2024","September 30, 2024","March 13, 2020",,"March 17, 2020","Humanitas Research Hospital, Rozzano, Milano, Italy",,"https://ClinicalTrials.gov/show/NCT04308213"
164,"NCT03968198","Administration of Adipose-derived Stem Cells (ASC) in Patient With Critical Limb Ischemia","ACellDREAM2","Recruiting","No Results Available","Critical Limb Ischemia and Peripheral Artery Disease","Drug: Autologous ASC (for Adipose-derived Stem/Stroma Cell)","Number of patients alive without major amputation|Number of patients alive without critical limb ischemia|New vessels|Blood flow|Wound surface reduction|Ulcer healing|Pain reduction|Wound infection|Immuno measures in blood sample|Immuno measures in vitro","University Hospital, Toulouse|Institut National de la Santé Et de la Recherche Médicale, France|Etablissement Français du Sang","All","18 Years and older   (Adult, Older Adult)","Phase 2","43","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","14 7441 01","March 4, 2020","December 2022","July 2023","May 30, 2019",,"July 30, 2020","CHU de BORDEAUX, Bordeaux, France|CHU de LIMOGES, Limoges, France|Rangueil Hospital, Toulouse, France",,"https://ClinicalTrials.gov/show/NCT03968198"
165,"NCT04368806","A Phase 2b/3a Study to Evaluate the Efficacy and Safety of JointStem in Patients Diagnosed as Knee Osteoarthritis",,"Recruiting","No Results Available","Osteoarthritis, Knee","Drug: JointStem|Other: Placebo Control","Western Ontario and McMaster Universities Arthritis Index (WOMAC) function Score|Visual Analog Scale (VAS) score|Western Ontario and McMaster Universities Arthritis Index (WOMAC) subscale (Function)|Western Ontario and McMaster Universities Arthritis Index (WOMAC) subscale (Pain)|Total Western Ontario and McMaster Universities Arthritis Index (WOMAC) score|International Knee Documentation Committee (IKDC) score|36-Item Short Form health survey questionnaires (SF-36) score|Structural changes in knee joint|Kellgren-Lawrence grade|Number and amount of rescue medication use","Nature Cell Co. Ltd.","All","18 Years and older   (Adult, Older Adult)","Phase 2|Phase 3","140","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","JS-OAP3-US01","May 26, 2021","June 30, 2022","December 30, 2022","April 30, 2020",,"July 19, 2021","TriWest Research Associates, El Cajon, California, United States|BioSolutions Clinical Research Center, La Mesa, California, United States|Source Healthcare, Santa Monica, California, United States|International Spine Pain, and Performance Center, Washington, District of Columbia, United States|Rothman Orthopaedic Institute, Egg Harbor Township, New Jersey, United States|Hospital for Special Surgery, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT04368806"
166,"NCT04928287","Randomized, Double-Blind Clinical Trial for Parkinson's Disease (Early and Moderate)","PD","Active, not recruiting","No Results Available","Parkinson Disease","Biological: HB-adMSCs|Other: Placebo","Changes in MDS-UPDRS Part II.|Incidence of treatment-emergent Adverse Event (TEAEs).|Incidence of treatment-emergent Serious Adverse Events (SAEs).|AEs of special interest (serious or non-serious) - thromboembolic events.|AEs of special interest (serious or non-serious) - thromboembolism of the extremities|AEs of special interest (serious or non-serious) - infections|AEs of special interest (serious or non-serious) - hypersensitivities.|Laboratory values. CBC|Laboratory values. CMP|Laboratory values. Coagulation Panel|Vital signs. - Respiratory Rate (breaths per minute)|Vital signs. - Heart Rate (beats per minute)|Vital signs. - Body Temperature (Fahrenheit )|Vital signs. - Blood Pressure (mmHg)|Weight in lb.|Physical examination results. General|Physical examination results. Body Systems.|Changes in MDS-UPDS total score.|Changes in MDS-UPDRS Part I.|Changes in MDS-UPDRS Part III.|Changes in MDS-UPDRS Part IV.|Changes in Neuro-QOL. - Communication|Changes in Neuro-QOL. - Social Roles and Activities|Changes in Neuro-QOL. - Anxiety|Changes in Neuro-QOL. - Depression|Changes in Neuro-QOL. - Dyscontrol|Changes in Neuro-QOL. - Fatigue|Changes in Neuro-QOL. - Mobility|Changes in Neuro-QOL. - Well-Being|Changes in Neuro-QOL. - Sleep|Changes in Neuro-QOL. - Fine Motor|Changes in Neuro-QOL. - Stigma|Changes in Neuro-QOL. - Social Roles|Changes in Neuro-QOL. - Cognition|Changes in Parkinson's disease fatigue scale (PFS-16).|Changes in Parkinson's disease Questionnaire (PDQ-39).|Changes in Visual Analog Scale for Pain.|Changes in Dosage of medications taken to treat Parkinson's disease.|Incidence of treatment-emergent Adverse Event (TEAEs) and serious Adverse Events (SAEs).|Incidence and risk of AEs of special interest (serious or non-serious),|Clinically significant changes in laboratory values. - CBC|Changes in Visual Analog Scale for muscle spasms.|Clinically significant changes in vital signs. - Respiratory Rate|Clinically significant changes in vital signs. - Heart Rate|Clinically significant changes in vital signs. - Body Temperature.|Clinically significant changes in vital signs. - Blood Pressure.|Clinically significant changes in vital signs. - Oxygen Saturation.|Clinically significant changes in physical examination results.|Clinically significant changes in weight in lb.|Clinically significant changes in laboratory values. - CMP|Clinically significant changes in laboratory values. - Coagulation Panel","Hope Biosciences Stem Cell Research Foundation|Hope Biosciences","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","24","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","HBPD03","June 28, 2021","May 28, 2023","May 28, 2023","June 16, 2021",,"July 21, 2022","Hope Biosciences Stem Cell Research Foundation, Sugar Land, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04928287"
167,"NCT05484856","Evaluation of Clinical Efficacy of Autologous Adipose Tissue Derived ADSCSs in Treatment of Osteoarthritis (OA)",,"Completed","No Results Available","Osteoarthritis, Knee","Biological: Autologous adipose tissue derived stromal cells","changes in womac score|changes in cartilage thickness as assessed on 1.5 T MRI|changes in joint space width","Dr. Himanshu Bansal Foundation","All","50 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","140","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AAH/CLINICALTRIAL/01/2016","May 16, 2016","June 27, 2020","February 25, 2021","August 2, 2022",,"August 2, 2022","Anupam Hospital, Rudrapur, Uttarakhand, India",,"https://ClinicalTrials.gov/show/NCT05484856"
168,"NCT03000712","Investigator Initiated Trial to Evaluate the Efficacy and Safety of Intra-articular Injection of ADMSC Comared to Negative Control After High Tibial Osteotomy in the Osteoarthritis Patients.",,"Completed","No Results Available","Degenerative Arthritis|Knee Osteoarthritis","Biological: Autologous Adipose Tissue derived MSCs 1x10^8cells/3ml","MRI scan|WOMAC score|WOMAC sub-scale|Kellgren & Lawrence grade|EQ5D|ROM|KOOS (Knee Injury & Osteoarthritis Outcome Score)|PGIC(Patient Global Impression of Change)|PSQI(Pittsburgh Sleep Quality Index)|Biomarkers|Incidence of adverse reactions and characteristics associated with investigational product","R-Bio","All","20 Years to 80 Years   (Adult, Older Adult)","Not Applicable","26","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","HTO-MSCs","November 2, 2016","May 22, 2020","May 22, 2020","December 22, 2016",,"January 29, 2021","KyungHee University Gangdong Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT03000712"
169,"NCT03838250","Study to Evaluate Hepatic Artery Injection of Autologous Human Bone Marrow-Derived MSCs in Patients With Alcoholic LC",,"Recruiting","No Results Available","Alcoholic Liver Cirrhosis","Biological: Cellgram™ (Bone marrow-derived MSCs)","Incidence of Serious Adverse Events|Number of patients with Hepatocellular carcinoma (primary liver cancer) development|Incidence of Adverse Events|Liver stiffness measurement|How well the Liver is functioning|Chronic liver disease as assessed by the Child-Pugh score|Model for End-Stage Liver Disease (MELD) Score|Overall survival|Quality of life as assessed by 36-Item Short Form Survey (SF-36) Questionnaire","Pharmicell Co., Ltd.","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","10","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PMC-P-08","June 20, 2019","March 2021","June 2021","February 12, 2019",,"October 22, 2020","University of Utah, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT03838250"
170,"NCT01771640","Intrathecal Transplantation of Mesenchymal Stem Cell in Patients With ALS",,"Completed","No Results Available","Amyotrophic Lateral Sclerosis","Biological: intrathecal injection","Fever|Unconscious|Vomiting|ALS-FRS|FVC","Royan Institute","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","8","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-Nerve-006","August 2013","October 2014","December 2014","January 18, 2013",,"March 7, 2018","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT01771640"
171,"NCT03939741","SVF (Adipose Tissue Derived MSC) Based Therapy for CKD.","StemCell&CKD","Recruiting","No Results Available","Chronic Kidney Diseases","Biological: SVF Containg Autologous Non Expanded ADSC","Incidence of minor adverse events (MAEs) , serious adverse events (SAEs) which may be immediate, early or late - for Phase I|Change from baseline to 24 week visit in glomerular filtration rate (GFR) and split renal function in all patients - for Phase II|Change from baseline to 24 week visit in estimated glomerular filtration rate (eGFR) with serum creatinine level in patients with CKD 4 and below - for Phase II|Change from baseline to 24 week visit in need for dialysis in patients with CKD 5 - for phase II|Change from baseline to all post-treatment visits in body weight|Change from baseline to all post-treatment visits in Blood-pressure|Change from baseline to all post-treatment visits in S.creatinine|Change from baseline to all post-treatment visits in blood urea.|Change from baseline to all post-treatment visits in Hemoglobin level|Change from baseline to all post-treatment visits in urine microalbumin-to-creatinine ratio (UMCR)|Change from baseline to all post-treatment visits in hemoglobin A1c|Change from baseline to all post-treatment visits in random blood sugar (RBS)|Change from baseline to all post-treatment visits in Anti-Hypertensive medication if there is any.|Change from baseline to all post-treatment visits in Hypoglycemic agent if there is any.|Change from baseline to post-treatment visits in urine total protein-creatinine ratio (UPCR)|Change from baseline to all post-treatment visits in urinary Protein-to-creatinine ratio PCR)|Change from baseline to post-treatment level of serum Alpha Feto Protein|Change from baseline to post-treatment level of serum CEA level|Change from baseline to post-treatment level of serum CA 19.9 level|Change from baseline to post-treatment level LDH level|Change from baseline to post-treatment level of Beta 2 Microglobulin level|Change from baseline to post-treatment level of serum CA 125 level (in case of female patients)|Change from baseline to post-treatment level of PSA level (in case of male patients)","Bangladesh Laser & Cell Surgery Institute & Hospital","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","31","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BangladeshLCS001","April 1, 2019","March 31, 2024","March 31, 2025","May 7, 2019",,"July 15, 2020","Bangladesh Laser And Cell Surgery Institute And Hospital, Dhaka, Bangladesh","""Study Protocol, Statistical Analysis Plan, and Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/41/NCT03939741/Prot_SAP_ICF_001.pdf","https://ClinicalTrials.gov/show/NCT03939741"
