"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
124,"NCT04126603","Impact of Semaglutide on CD34+ EPC and Fat Derived MSC",,"Recruiting","No Results Available","Diabetes Mellitus, Type 2","Drug: Semaglutide|Drug: Placebos","CD34+ Endothelial Progenitor Cell number|CD34+ Endothelial Progenitor Cell Migration against serum SDF1a gradient|Gene Expression of CD34+ Endothelial Progenitor Cell number|Gene Expression of Subcutaneous Adipose cell|Arterial Stiffness: Pulse Wave Velocity|Arterial Stiffness: Pulse Wave Analysis|Body Composition: BMI|Body Composition: Body Fat Percent|Hip to Waist Ratio|Biochemistry: HbA1c|Biochemistry: LDL over HDl Ratio","Sabyasachi Sen|George Washington University","All","30 Years to 70 Years   (Adult, Older Adult)","Phase 3","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","NCR191206","August 1, 2019","December 30, 2022","August 30, 2023","October 15, 2019",,"March 22, 2022","The GW Medical Faculty Associates, Washington, District of Columbia, United States",,"https://ClinicalTrials.gov/show/NCT04126603"
125,"NCT01585857","ADIPOA - Clinical Study",,"Completed","No Results Available","Osteoarthritis","Biological: Autologous adipose derived stem cells administrated for intra-articular use","Recording of Serious Adverse Events|Functional status of the knee|Quality of life","University Hospital, Montpellier","All","50 Years to 75 Years   (Adult, Older Adult)","Phase 1","18","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","8606","April 2012","December 2014","December 2014","April 26, 2012",,"December 4, 2014","UH Montpellier, Montpellier, France|Orthopädische Klinik, Würzburg, Germany",,"https://ClinicalTrials.gov/show/NCT01585857"
126,"NCT03909139","Use of BMAC With Hip Arthroscopy Treatment of FAI and Labral Tear",,"Recruiting","No Results Available","Acetabular Labrum Tear|Femoro Acetabular Impingement|Chondral Defect|Bone Marrow Aspirate Concentrate|Mesenchymal Stromal Cell","Biological: BMAC","Change iHOT--33 Surveys from preoperative to various postoperative timepoints|Change HOS Surveys from preoperative to various postoperative timepoints|Change NAHS Surveys from preoperative to various postoperative timepoints|Change LEFS Surveys from preoperative to various postoperative timepoints|Change mHHS Surveys from preoperative to various postoperative timepoints|Change RAND-36 Surveys from preoperative to various postoperative timepoints|Degree of Improvement on Hip VAS Pain Score|Patient Satisfaction Questionnaires","Massachusetts General Hospital","All","18 Years and older   (Adult, Older Adult)",,"300","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","2019P002191","September 6, 2019","June 30, 2023","June 30, 2025","April 9, 2019",,"May 6, 2022","MGH, Massachusetts General Hospital, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT03909139"
127,"NCT05086939","Multicenter Clinical Trial Comparing Treatment With Allogeneic Mesenchymal Cells Versus Autologous Mesenchymal Cells and Versus Active Control With Hyaluronic Acid in Patients With Knee Osteoarthritis.","ARTROCELL","Recruiting","No Results Available","Knee Osteoarthritis","Drug: Autologous MSCs|Drug: Allogenic MSCs|Drug: Hyaluronic Acid","Range of motion.|Pain self-assessment.|Knee Osteoarthritis.|Functional response.|X-ray changes of osteoarthritis.|Radiological response using nuclear magnetic resonance imaging.|Perceived general well-being.|Feasibility assessment of a multicentre strategy production of both cell types with several Cell Production Units|Evaluation of presence of adverse events related with investigational medical product (IMP).","Fundación Instituto de Estudios de Ciencias de la Salud de Castilla y León|Instituto de Investigación Biomédica de Salamanca|Spanish Clinical Research Network - SCReN|Institut d'Investigacions Biomèdiques August Pi i Sunyer|Hospital Universitari de Bellvitge","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ARTROCELL|2019-002446-21","May 26, 2021","December 2025","December 2025","October 21, 2021",,"June 2, 2022","Hospital Clinic, Barcelona, Spain|Hospital Clínico Universitario San Carlos, Madrid, Spain|Hospital Fundación Jiménez Díaz, Madrid, Spain|Hospital Gregorio Marañón, Madrid, Spain|Hospital Universitario Virgen de la Arrixaca, Murcia, Spain|Hospital Universitario Virgen de la Victoria, Málaga, Spain|Clínica Universidad de Navarra, Pamplona, Spain|Complejo Asistencial Universitario de Salamanca, Salamanca, Spain|Hospital Clínico Universitario de Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT05086939"
128,"NCT02525432","Autologous Stem Cell Study for Adult TBI (Phase 2b)",,"Enrolling by invitation","No Results Available","Brain Injuries, Traumatic|Brain Injuries, Acute|TBI (Traumatic Brain Injury)","Biological: Placebo Infusion|Biological: Autologous BMMNC Infusion","Macro and micro structural properties of grey matter (GM) and white matter (WM) regions will measured using high-resolution anatomical MRI and diffusion tensorm imaging and comparisons made between groups.|Brain imaging measures of GM and WM structural integrity will be compared to functional and neurocognitive scores and comparisons made between groups.|Compare neuro-inflammatory biomarkers between groups..|Measure the number of participants with infusion related adverse events.|Measure spleen ultrasound size over time and corresponding changes in inflammatory cytokines.|Determine if microglial activation is associated with TBI and can be accurately measured with brain PET and DT-MRI imaging when compared to PET imaging data from healthy volunteers (enrolled under a different protocol).|Quantify the extent and location of microglial activation by brain PET imaging and how activity correlates with performance of neurocognitive outcomes measures.|Determine the extent to which an IV infusion of autologous BMMNC post-injury impacts microglial activation by brain PET imaging.","The University of Texas Health Science Center, Houston|United States Department of Defense|U.S. Army Medical Research and Development Command","All","18 Years to 55 Years   (Adult)","Phase 2","55","Other|U.S. Fed","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","HSC-MS-16-0283","November 21, 2016","August 2023","December 2023","August 17, 2015",,"August 2, 2022","The University of Texas Health Science Center at Houston, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT02525432"
129,"NCT03171194","Pilot Trial of Mesenchymal Stem Cells for Systemic Lupus Erythematosus",,"Completed","No Results Available","System; Lupus Erythematosus","Drug: Low Dose Mesenchymal Stem Cells (MSCs)","Frequency of Grade 3 or higher adverse events|Frequency of All Adverse Events|Change in Disease Activity|Change in Patient Reported Outcomes - Life|Change in Patient Reported Outcomes - Fatigue|Change in Patient Reported Outcomes - Pain|Change in Patient Reported Outcomes - Depression|Change in Disease Biomarkers - Cellular|Change in Disease Biomarkers - Serum","Medical University of South Carolina","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","00061632","April 27, 2017","April 30, 2018","October 25, 2018","May 31, 2017",,"May 2, 2019","Emory University, Atlanta, Georgia, United States|Medical University of South Carolina, Charleston, South Carolina, United States",,"https://ClinicalTrials.gov/show/NCT03171194"
130,"NCT02696876","Synovium Brushing to Augmented Microfracture for Improved Cartilage Repair","AURA","Recruiting","No Results Available","Defect of Articular Cartilage|Cartilage Injury|Osteoarthritis, Knee","Device: Arthroscopic synovial brushing|Procedure: Microfracture","The mean change in the number of MSCs present in the knee pre- and post- microfracture/microfracture plus arthroscopic synovial brushing.|Number of patients whose clinical effusion scores improve at 3, 6 and 12 months|Number of patients whose semi-quantitative MRI cartilage scores improve at 6 and 12 months|Median KOOS scores at 3, 6 and 12 months (pain; other symptoms; function in daily living; function in sport; knee-related QoL; average score)|Western Ontario and McMaster Universities Arthritis Index (WOMAC)|Visual Analogue Scale (VAS)","University of Leeds|The Leeds Teaching Hospitals NHS Trust","All","16 Years to 55 Years   (Child, Adult)","Not Applicable","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","RR15/173","January 2017","December 2021","December 2021","March 2, 2016",,"April 28, 2021","Chapel Allerton Orthopaedic Centre, Leeds Teaching Hospitals NHS Trust, Leeds, West Yorkshire, United Kingdom",,"https://ClinicalTrials.gov/show/NCT02696876"
131,"NCT05060107","Intra-articular Injection of MSC-derived Exosomes in Knee Osteoarthritis (ExoOA-1)","ExoOA-1","Not yet recruiting","No Results Available","Osteoarthritis, Knee","Biological: Exosomes (sEVs)","Adverse Event|Incidence of injection-related pain according to VAS scale (0-100mm)|Incidence of injection-related sinovitis according to effusion grading scale of knee joint|Pain reduction|Disability reduction|Percentage of responders","Francisco Espinoza|Universidad de los Andes, Chile","All","30 Years to 70 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","C4C060921","October 5, 2021","April 5, 2023","October 5, 2023","September 28, 2021",,"September 28, 2021",,,"https://ClinicalTrials.gov/show/NCT05060107"
132,"NCT05066334","Efficacy of Intradiscal Injection of Autologous BM-MSC in Subjects With Chronic LBP Due to Multilevel Lumbar IDD","DREAM","Recruiting","No Results Available","Intervertebral Disc Degeneration|Chronic Low-back Pain","Drug: Autologous BM-MSC|Procedure: Sham","Pain Change|Functional disability index evaluation|Disability evolution|Quality of life evolution|Drug consumption of rescue painkillers medication|Measurement of pain|Employment and work status assessment|Structural assessment|Evaluation of costs|Body Mass Index evaluation|Haematological evaluation: safety parameter|Coagulation status: safety parameter|Metabolic functions: safety parameter|Inflammation: safety parameter|Urinalysis|Spine examination|Specific Adverse Events Evaluation","Campus Bio-Medico University|Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico|Center for Outcomes Research and Clinical Epidemiology, Italy","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","52","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","DREAM (GR - 2018-12367168)|2019-002749-40","March 22, 2021","May 31, 2022","June 9, 2023","October 4, 2021",,"October 4, 2021","Campus Bio-Medico University of Rome, Roma, Italy",,"https://ClinicalTrials.gov/show/NCT05066334"
133,"NCT04759105","Efficacy of Intradiscal Injection of Autologous BM-MSC in Worker Patients Affected by Chronic LBP Due to Multilevel IDD","ACTIVE","Recruiting","No Results Available","Intervertebral Disc Degeneration|Chronic Low-back Pain","Drug: Autologous BM-MSC|Other: Sham Procedure","Pain clinical relief|Functional disability index improvement|Work ability improvement|Measure pain relief of the patient|Measure functional disability index of the patient|Evaluate disability and quality of life evolution of the patient|Disability and quality of life evolution|Assess rescue painkillers medication|Structural assessment|Evaluation of cost|Incidence of Adverse Events (AE)|Assessment of vital signs|Evaluation of blood and urine analysis|Analysis of chemical biomarkers for tissue degeneration","Campus Bio-Medico University|Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico|Center for Outcomes Research and Clinical Epidemiology, Italy","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","52","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","ACTIVE trial_(BRIC2018-ID03)|2019-004476-19","November 17, 2020","July 31, 2021","June 30, 2022","February 18, 2021",,"February 18, 2021","Campus Bio-Medico University of Rome, Roma, Italy",,"https://ClinicalTrials.gov/show/NCT04759105"
134,"NCT01840540","MSC for Occlusive Disease of the Kidney",,"Completed","No Results Available","Atherosclerotic Renal Artery Stenosis|Ischemic Nephropathy|Renovascular Hypertension","Drug: Arterial infusion of autologous mesenchymal stem cells","Renal blood flow and function in the treated kidneys.|Level of kidney function.","Mayo Clinic","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","12-009298","April 2013","March 2014","April 2017","April 25, 2013",,"August 7, 2017","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT01840540"
135,"NCT04390139","Efficacy and Safety Evaluation of Mesenchymal Stem Cells for the Treatment of Patients With Respiratory Distress Due to COVID-19","COVIDMES","Active, not recruiting","No Results Available","COVID-19|SARS-CoV 2|Adult Respiratory Distress Syndrome","Drug: XCEL-UMC-BETA|Other: Placebo","All-cause mortality at day 28|Safety of WJ-MSC|Need for treatment with rescue medication|Need and duration of mechanical ventilation|Ventilator free days|Evolution of PaO2 / FiO2 ratio|Evolution of the SOFA index|Evolution of the APACHE II score|Duration of hospitalization|Evolution of markers of immune response (leucocyte count, neutrophils)|Feasibility of WJ-MSC administration|Evolution of disease biomarker: polymerase chain reaction (RT-PCR)|Evolution of disease biomarker: lactate dehydrogenase (LDH)|Evolution of disease biomarker: D-dimer|Evolution of disease biomarker: Ferritin","Banc de Sang i Teixits","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","BST-COVID-01","May 13, 2020","September 2022","December 2022","May 15, 2020",,"July 6, 2022","Hospital de Bellvitge, Hospitalet de Llobregat, Barcelona, Spain|Mútua de Terrassa, Terrassa, Barcelona, Spain|Hospital del Mar, Barcelona, Spain|Hospital Vall d'Hebron, Barcelona, Spain|Hospital Clínic de Barcelona, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT04390139"
136,"NCT04519671","Mesenchymal Stem Cells for the Treatment of Perianal Fistulizing Crohn's Disease","PFCD","Recruiting","No Results Available","Perianal Crohn Disease|Perianal Fistula|Crohn Disease","Drug: Mesenchymal Stem Cells|Other: Placebo","Treatment related adverse events|Complete clinical healing","Amy Lightner|The Cleveland Clinic","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","40","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","20-1020","November 19, 2020","November 2022","November 2022","August 20, 2020",,"April 5, 2022","Cleveland Clinic, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT04519671"
137,"NCT02017912","Phase 2, Randomized, Double Blind, Placebo Controlled Multicenter Study of Autologous MSC-NTF Cells in Patients With ALS","NurOwn","Completed","No Results Available","Amyotrophic Lateral Sclerosis (ALS)","Biological: Autologous MSC-NTF cells|Biological: Placebo","Number of patients with adverse events|Change in Amyotrophic Lateral Sclerosis (ALS) Functional Rating Scale (ALS-FRS) slopes from the pre-transplantation period to the post-transplantation period between the treatment and placebo groups through 24 weeks post-transplantation.|Change in SVC slopes from the pre-transplantation period to the post-transplantation period between the treatment and placebo groups through 24 weeks post-transplantation","Brainstorm-Cell Therapeutics","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","48","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","BCT-001-US","May 2014","March 2016","July 2016","December 23, 2013",,"July 18, 2018","Massachusetts General Hospital, Boston, Massachusetts, United States|UMass Medical School, Worcester, Massachusetts, United States|Mayo Clinic, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT02017912"
138,"NCT05054803","Cell Therapy for Chronic Traumatic Cervical Incomplete Spinal Cord Injury",,"Active, not recruiting","No Results Available","Spinal Cord Injury Cervical","Drug: WJ-MSC (XCEL-UMC-BETA)|Drug: Placebo","Incidence of adverse events|American Spinal Injury Association (ASIA) impairment scale|Motor evoked potentials|Somatosensory evoked potentials|Electrical pain threshold perception|Handgrip Strength|Walking index for spinal cord injury (WISCI II)|Numerical scale for neuropathic pain assessment|Modified Ashworth scale for spasticity|Spinal Cord Independence Measure III (SCIM III)|World Health Organization Quality of life questionnaire (WHOQOL-BREF)|Psychological general well-being index (PGWBI)|Hospital Anxiety and Depression Scale (HADS)|Community Integration Questionaire (CIQ-IG)|AntiHLA antibodies in cerebrospinal fluid (CSF)|Detection of donor cells in CSF","Banc de Sang i Teixits|Institut Guttmann|Academic Research Organization (ARO) - VHIR|Complexo Hospitalario Universitario de A Coruña","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","BST-SCI-02","October 13, 2021","October 2023","October 2025","September 23, 2021",,"July 8, 2022","Hospital de Neurorehabilitació Institut Guttmann, Badalona, Barcelona, Spain|Complexo Hospitalario Universitario A Coruña (CHUAC), A Coruña, Spain",,"https://ClinicalTrials.gov/show/NCT05054803"
139,"NCT03325322","Inflammation and Stem Cells in Diabetic and Chronic Kidney Disease",,"Recruiting","No Results Available","Chronic Kidney Diseases|Diabetes Mellitus|Diabetic Nephropathies","Dietary Supplement: Fisetin|Drug: Placebo oral capsule","Change in inflammatory markers including C-reactive protein|Effect on Mesenchymal stem cell function including cell migration|Effect on measures of Frailty including Fried Criteria|Kidney function including estimated glomerular filtration rate|Kidney function including urine protein excretion rate|Number of participants with treatment-related adverse events including hospitalization","Mayo Clinic","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","16-010521","January 2, 2018","January 2023","April 2025","October 30, 2017",,"September 14, 2021","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03325322"
140,"NCT03555773","Micro-fragmented Adipose Tissue and Complex Crohns' Anal Fistulas",,"Completed","No Results Available","Crohn Disease|Perianal Fistula","Procedure: Lipogems","Healing|Health-related quality of life assessed by a disease specific questionnaire|Health-related quality of life assessed by a generic questionnaire","IRCCS Azienda Ospedaliero-Universitaria di Bologna","All","18 Years and older   (Adult, Older Adult)","Not Applicable","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Lipogems-crohn2","May 11, 2016","June 28, 2017","June 28, 2017","June 14, 2018",,"June 14, 2018","S. Orsola-Malpighi Hospital, Bologna, BO, Italy",,"https://ClinicalTrials.gov/show/NCT03555773"
141,"NCT01051882","Autologous Cultured Mesenchymal Bone Marrow Stromal Cells Secreting Neurotrophic Factors (MSC-NTF), in ALS Patients.",,"Completed","No Results Available","Amyotrophic Lateral Sclerosis","Biological: MSC-NTF cells transplantation (IM)|Biological: MSC-NTF cells transplantation (IT)","Safety evaluation and tolerability of a single treatment administration of autologous cultured mesenchymal bone marrow stromal cells secreting neurotrophic factors (MSC-NTF)|Safety evaluation and tolerability of single intrathecal injection (IT) into the cerebrospinal fluid (CSF) of autologous cultured mesenchymal bone marrow stromal cells secreting neurotrophic factors (MSC-NTF)|Changes in the progression rate of the disease as evidenced by changes in the ALS functional rating scale (ALS-FRS)|Changes in muscle strength grading (MVIC) by muscle chart|Changes in forced vital capacity (FVC %) (In the progressive disease stage group only).|Changes in muscle bulk estimated by MRI of the upper and lower extremities|Changes in upper and lower extremities circumference (cm)|Changes in EMG parameters|Need and time to tracheotomy or permanent assisted ventilation|Overall survival, calculating time to death","Brainstorm-Cell Therapeutics|Hadassah Medical Organization","All","20 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","12","Industry|Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC-NTF-001-HMO-CTIL","June 2011","December 2012","March 2013","January 20, 2010",,"January 10, 2019","Hadassah Medical Organization, Jerusalem, Israel",,"https://ClinicalTrials.gov/show/NCT01051882"
142,"NCT01144962","Dose-escalating Therapeutic Study of Allogeneic Bone Marrow Derived Mesenchymal Stem Cells for the Treatment of Fistulas in Patients With Refractory Perianal Crohn's Disease",,"Completed","No Results Available","Crohn's Disease|Fistula","Procedure: Localization, curettage of the fistulous tract and closure of the internal opening without MSC injection.|Procedure: Localization, curettage of the fistulous tract and closure of the internal opening with local MSC injection.","Safety and efficacy (fistula closure)|Clinical scores|Endoscopic scores|Quality of life|C-reactive protein (CRP)|Safety","Leiden University Medical Center|DigestScience","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","21","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","P10.102","June 2010","September 2014","December 2014","June 16, 2010",,"December 30, 2014","Leiden University Medical Center (LUMC), Leiden, Zuid Holland, Netherlands",,"https://ClinicalTrials.gov/show/NCT01144962"
143,"NCT04869761","Stem Cell Therapy for Chronic Kidney Disease",,"Recruiting","No Results Available","Chronic Kidney Diseases|Diabetes Mellitus, Type 2|Diabetes Mellitus, Type 1|Diabetes Mellitus|Diabetic Nephropathies","Drug: Allogeneic adipose-derived mesenchymal stem cells (MSC)-Single Infusion|Drug: Allogeneic adipose-derived mesenchymal stem cells (MSC)-Two Infusions","Adverse events and/or serious adverse events","LaTonya J. Hickson|Mayo Clinic","All","30 Years to 80 Years   (Adult, Older Adult)","Phase 1","40","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Other","20-008380","October 7, 2021","December 2026","May 2027","May 3, 2021",,"November 4, 2021","Mayo Clinic Florida, Jacksonville, Florida, United States|Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT04869761"
144,"NCT04961658","Advanced Mesenchymal Enhanced Cell THerapY for SepTic Patients","AMETHYST","Recruiting","No Results Available","Septic Shock","Biological: GEM00220","The safety of GEM00220 will be assessed by monitoring adverse events|Maximum Feasible Tolerated Dose","Northern Therapeutics","All","18 Years and older   (Adult, Older Adult)","Phase 1","21","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CT-GEM-001","August 11, 2021","September 2023","August 2024","July 14, 2021",,"June 21, 2022","Lakeridge Health, Oshawa, Ontario, Canada|St. Michael's Hospital, Toronto, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT04961658"
145,"NCT03102879","Encapsulated Mesenchymal Stem Cells for Dental Pulp Regeneration.","RanoKure","Completed","Has Results","Periapical Periodontitis","Procedure: Regenerative Endodontic Procedure|Procedure: Conventional Root Canal Treatment","Number of Participats Showing Efficacy (Functionality)|Change in Pulpal Response|Change in Apical Lesion Size|Pain to Percussion|Numbers of Participants With Adverse Event|Pulp Regeneration","Universidad de los Andes, Chile|Cells for Cells, Chile","All","16 Years to 58 Years   (Child, Adult)","Not Applicable","36","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","RPD-8-16","September 23, 2016","September 30, 2018","September 30, 2018","April 6, 2017","January 21, 2020","January 21, 2020","Universidad de los Andes, Santiago, Chile","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/79/NCT03102879/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT03102879"
146,"NCT03840343","Patient-Derived Stem Cell Therapy for Diabetic Kidney Disease",,"Recruiting","No Results Available","Diabetic Kidney Disease|Diabetic Nephropathies|Diabetes Mellitus, Type 2|Diabetes Mellitus, Type 1|Chronic Kidney Disease|Diabetic Nephropathy Type 2|Kidney Failure|Kidney Insufficiency","Biological: Autologous adipose-derived mesenchymal stem/stromal cells (MSC) Lower Dose|Biological: Autologous adipose-derived mesenchymal stem/stromal cells (MSC) Higher Dose","Adverse Events|Kidney Function","Mayo Clinic|Regenerative Medicine Minnesota","All","45 Years to 75 Years   (Adult, Older Adult)","Phase 1","30","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","18-002423|RMM 091718 CT 001","October 23, 2019","December 2024","December 2025","February 15, 2019",,"March 15, 2022","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03840343"
147,"NCT03874572","Allogeneic Mesenchymal Stem Cells for Radiation-induced Hyposalivation and Xerostomia/Dry Mouth","MESRIX-SAFETY","Active, not recruiting","No Results Available","Xerostomia Due to Radiotherapy|Hyposalivation|Xerostomia|Oropharynx Cancer|Salivary Gland Diseases|Dry Mouth|Mesenchymal Stem Cells|Mesenchymal Stromal Cells|Stem Cells","Biological: Allogeneic adipose derived stem/stromal cells","Safety: Number of patients with serious adverse events|Immune reponse :Development of donor specific antibodies|Efficacy: Change in Unstimulated Whole Salivary flow rate|Efficacy: Change in Stimulated Whole Salivary flow rate|Efficacy: Change in quality of life|Efficacy: Salivary gland function|Efficacy: Change in Saliva composition|Efficacy: Change in Saliva Proteomics|Efficacy: Change in RNA in Saliva|Immune reponse","Rigshospitalet, Denmark","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CVB2018-2|2018-003856-19","March 18, 2019","June 22, 2020","December 1, 2025","March 14, 2019",,"January 29, 2021","Department of Otolaryngology, Rigshospitalet, University Hospital of Copenhagen, Copenhagen, Denmark|Department of Otolaryngology, Rigshospitalet, Copenhagen, Denmark",,"https://ClinicalTrials.gov/show/NCT03874572"
148,"NCT04919135","Mesenchymal Stem/Stromal Cell Therapy in the Treatment of Frailty",,"Not yet recruiting","No Results Available","Frailty","Biological: Umbilical Cord Mesenchymal Stem Cells transplantation|Drug: standard frailty treatment and supplementary medication","Adverse events and serious adverse events|Reduced activities|Slowing of mobility|reduction of handgrip strength|exhaustion|the level of pain in the knee|respiratory function|Quality of Life|patients' inflammation|patients' immune|immunoregulatory properties of umbilical cord-derived mesenchymal stem/stromal cells|Cellular senescence|metabolic profiles of CD3+ cells","Vinmec Research Institute of Stem Cell and Gene Technology","All","60 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","44","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","VinmecISC2111","July 1, 2021","November 30, 2021","November 30, 2022","June 9, 2021",,"June 9, 2021",,,"https://ClinicalTrials.gov/show/NCT04919135"
149,"NCT03876197","Mesenchymal Stem Cells for Radiation-induced Xerostomia",,"Enrolling by invitation","No Results Available","Radiation Toxicity|Xerostomia Due to Radiotherapy|Dry Mouth|Hyposalivation|Mesenchymal Stem Cells|Mesenchymal Stromal Cells|Long Term Adverse Effects","Biological: Autologous adipose-derived mesenchymal stem/stromal cells|Other: Placebo","Safety: Serious Adverse Events (SAEs) and new chronic diseases|Overall survival|Relapse of oropharyngeal cancer|New malignancies|Zoonotic Diseases|Patient-reported outcome measures-Health-related quality of life (HRQoL","Rigshospitalet, Denmark","All","18 Years to 99 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Other","CVB2019-1|2014-004349-29","August 1, 2020","December 1, 2022","December 1, 2023","March 15, 2019",,"October 22, 2020","Department of Otolaryngology, University Hospital of Copenhagen, Copenhagen, Denmark",,"https://ClinicalTrials.gov/show/NCT03876197"
