"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
162,"NCT04290182","A Study of Local Administration of Autologous Mesenchymal Stromal Cells in Dysphonic Patients With Vocal Fold Scarring",,"Recruiting","No Results Available","Hoarseness|Dysphonia|Aphonia|Vocal Fold; Scar","Biological: MSC-KI-PL-204","Safety and tolerability of treatment|Assessment of VF function|Assessment of subjective voice ratings|Assessment of tissue metabolism and healing","Karolinska University Hospital|Swedish Foundation for Strategic Research","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2019-06160 and 5.1-2019-92069","March 2020","June 2022","June 2023","February 28, 2020",,"February 28, 2020","Karolinska Trial Alliance, Stockholm, Sweden",,"https://ClinicalTrials.gov/show/NCT04290182"
163,"NCT03356821","Perinatal Arterial Stroke Treated With Stromal Cells Intranasally","PASSIoN","Completed","No Results Available","Perinatal Arterial Ischemic Stroke|Neonatal Stroke","Biological: Mesenchymal Stem Cells","Incidence of adverse events related to intranasal MSC treatment (safety and tolerability) in the acute setting.|Incidence of adverse events related to intranasal MSC treatment (safety and tolerability) in the subacute/long-term setting","UMC Utrecht|ZonMw: The Netherlands Organisation for Health Research and Development|M.D. Anderson Cancer Center|The University of Texas Health Science Center at San Antonio","All","up to 10 Days   (Child)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NL59265.000.16","February 11, 2020","July 27, 2021","July 27, 2021","November 29, 2017",,"October 7, 2021","Wilhelmina Childrens Hostpital/University Medical Center Utrecht, Utrecht, Netherlands",,"https://ClinicalTrials.gov/show/NCT03356821"
164,"NCT04744116","Addition of Cord Blood Tissue-Derived Mesenchymal Stromal Cells to Ruxolitinib for the Treatment of Steroid-Refractory Acute Graft Versus Host Disease",,"Recruiting","No Results Available","Hematopoietic and Lymphoid Cell Neoplasm|Steroid Refractory Graft Versus Host Disease","Other: Cellular Therapy|Drug: Ruxolitinib","Death from any cause|Response|Incidence of adverse events|Graft versus host disease status|Proportion of response|Time to complete response|Time to very good partial response|Time to partial response|Incidence of complete response for each organ|Incidence of very good partial response for each organ|Incidence of partial response for each organ|Durability of organ response|Cumulative incidence of non-relapse mortality (NRM)|Cumulative incidence of relapse/progression of the primary disease|Overall survival|Disease-free survival|Graft versus host disease-free survival|Incidence of chronic graft versus host disease|Incidence of systemic infections|Incidence of toxicities|Incidence of any grade cytokine release|Incidence of any infusional toxicity","M.D. Anderson Cancer Center|National Cancer Institute (NCI)","All","12 Years to 80 Years   (Child, Adult, Older Adult)","Early Phase 1","24","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2019-1122|NCI-2020-13889|P01CA148600","February 17, 2021","November 30, 2022","November 30, 2022","February 8, 2021",,"July 12, 2022","M D Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04744116"
165,"NCT02313415","Treatment of Infertility by Collagen Scaffold Loaded With Umbilical Cord Derived Mesenchyma Stem Cells",,"Completed","No Results Available","Infertility|Intrauterine Adhesions","Procedure: UC-MSCs therapy","live birth rate|Reduction of intrauterine adhesion|The change of endometrial thickness|ongoing pregnant rate","The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School|Institute of genetic development, Chinese Academy of Sciences|Institute of zoology, Chinese Academy of Sciences","Female","20 Years to 45 Years   (Adult)","Not Applicable","26","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20141206","November 28, 2014","January 28, 2015","August 31, 2017","December 10, 2014",,"October 24, 2017","Nanjing Drum Tower Hospital, Nanjing, Jiangsu, China",,"https://ClinicalTrials.gov/show/NCT02313415"
166,"NCT04629833","Treatment Of Steroid-Refractory Acute Graft-versus-host Disease With Mesenchymal Stromal Cells Versus Best Available Therapy","IDUNN","Recruiting","No Results Available","Steroid-refractory Acute Graft-versus-host Disease","Biological: MC0518|Biological: BAT","Overall Response (OR)|Freedom from Treatment Failure (FFTF)|Overall Survival|Acute Graft-versus-host Disease (aGvHD) Response|Change from Baseline in aGvHD Grades|Time to Response|Duration of Response|Best Overall Response (OR)|Cumulative Dose of Steroids for SR-aGvHD per Kilogram (kg) of Body Weight|Number of Participants with Chronic Graft-versus-host Disease (cGvHD)|Time to Chronic Graft-versus-host Disease (cGvHD)|Number of Participants with Graft Failure (GF)|Number of Participants with Relapse or Progression in Participants with Underlying Malignant Disease|Time to Relapse or Progression in Participants with Underlying Malignant Disease|Event-free survival (EFS)|Non-relapse Mortality (NRM)|Number of Participants with Adverse Events (AEs) and Adverse Reactions (ARs)|Number of Participants with Adverse Events (AEs) and Adverse Reactions (ARs) by Severity|Change from Baseline in Performance score based on Karnofsky scale (recipient age >= 16 years)|Change from Baseline in Performance score based on Lansky Scale|Change from Baseline in EuroQol-5D-5L (EQ-5D-5L): Health Status Index (HSI)|Change from Baseline in EuroQol-5D-5L (EQ-5D-5L): Visual Analogue Scale (VAS)|Change from Baseline in Functional Assessment of Cancer Therapy-Bone Marrow Transplantation (FACT-BMT) Score","medac GmbH","All","12 Years and older   (Child, Adult, Older Adult)","Phase 3","210","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MC-MSC.1/aGvHD","August 16, 2021","January 28, 2024","December 31, 2025","November 16, 2020",,"June 8, 2022","CHU de Grenoble Hopital Albert Michallon, Grenoble, France|CHRU Lille- Hopital Claude Huriez, Lille, France|CHU de Nice Hopital Archet 1, Nice, France|Centre Hospitalier Lyon Sud Pavillon Marcel Berard 1G, Pierre Benite Cedex, France|Rennes, Rennes, France|Centre Hospitalier Universitaire CHU de Toulouse, Toulouse, France|Hopitaux De Brabois, Vandoeuvre les Nancy, France|Klinikum rechts der Isar, Munich, Bavaria, Germany|Universitaetsklinikum Wuerzburg - Medizinische Klinik und Poliklinik II - Zentrum fuer Allogene Blutstammzelltransplantation, Würzburg, Bavaria, Germany|Klinikum der Johann Wolfgang Goethe-Universitaet - Frankfurt am Main, Frankfurt am Main, Hessen, Germany|Medizinische Hochschule Hannover, Hannover, Niedersachsen, Germany|Universitatsklinikum Muenster, Münster, Nordrhein-Westfalen, Germany|Universitaet Duisburg-Essen - Universitaetsklinikum Essen - Klinik fuer Knochenmarktransplantation (KMT), Essen, North Rhine-Westphalia, Germany|Uniklinik Koeln, Koeln, North Rhine-Westphalia, Germany|Universitatsklinikum Carl Gustav Carus Dresden, Dresden, Sachsen, Germany|Selbststandige Abteilung fur Hamatologie und Internistische Onkologie, Leipzig, Saxony, Germany|Universitaetsklinikum Jena, Jena, Thüringen, Germany|Universitatsklinikum Jena, Jena, Thüringen, Germany|Charit Universitaetsmedizin Berlin, Berlin, Germany|University Hospital Bonn, Medizinische Klinik III, Bonn, Germany|Universitaetsklinikum Essen, Essen, Germany|Klinikum der Johann Wolfgang Goethe, Frankfurt, Germany|Universitatklinikum Freiburg, Freiburg, Germany|University Medical Center Mainz, Mainz, Germany|UniversitÃ¤tsklinikum Mannheim, Mannheim, Germany|University Hospital Tuebingen Medical Center, Tuebingen, Germany|Department of Pediatric Hematology, Oncology and BMT, Wroclaw Medical University, Wrocław, Dolnoslaskie, Poland|Hospital Universitario Vall dHebron, Barcelona, Spain|Barcelona, Barcelona, Spain|Institut Catal dOncologia, Barcelona, Spain|Barcelona, Barcelona, Spain|Hospital Germans Trias i Pujol, Barcelona, Spain|Hospital Universitario Ramon y Cajal, Madrid, Spain|Hospital Puerta De Hierro, Madrid, Spain|Hospital Clinico Universitario de Valencia, Valencia, Spain|Center for Allogeneic Stem Cell Transplantation and Cell Therapy (CAST), Karolinska Universitetssjukhuset Huddinge, Huddinge, Sweden",,"https://ClinicalTrials.gov/show/NCT04629833"
167,"NCT04441658","Efficacy and Safety of Umbilical Cord Mesenchymal Stem Cells Transplantation in Patients With Type 2 Diabetes Mellitus",,"Recruiting","No Results Available","Type 2 Diabetes|Mesenchymal Stem Cells","Biological: Umbilical Cord Mesenchymal Stem Cells|Biological: saline","The changes in HbA1C level|Reduction of insulin requirement|The changes in blood glucose level","Shanghai East Hospital","All","30 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","DFSC-2020(CR)-02","April 10, 2020","July 2022","December 2022","June 22, 2020",,"June 22, 2020","Shanghai East Hospital, Shanghai Tongji University, Shanghai, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT04441658"
168,"NCT05155657","Study of Decompensated Alcoholic Cirrhosis Treatment by Stem Cells",,"Recruiting","No Results Available","Alcoholic Cirrhosis","Biological: Conventional therapy plus low dose UCMSCs treatment|Biological: Conventional therapy plus medium dose UCMSCs treatment|Biological: Conventional therapy plus high dose UCMSCs treatment","Severity and incidence of adverse events (SIAE) on the 3rd day after the first administration|1 week SIAE after the first administration|3 weeks SIAE after the first administration|3 week SIAE after the the second administration|1 month SIAE after the last administration|3 months SIAE after the last administration|6 months SIAE after the last administration|12 months SIAE after the last administration|24 months SIAE after the last administration|Child-Pugh score (effectiveness evaluation index)|Survival rate (effectiveness evaluation index)|Liver function (effectiveness evaluation index)|The Model for End-Stage Liver Disease (MELD) score (effectiveness evaluation index)|KPS score (effectiveness evaluation index)|Detection of Blood Coagulation Index of PT (effectiveness evaluation index)|Detection of Blood Coagulation Index of APTT (effectiveness evaluation index)|Detection of Blood Coagulation Index of TT (effectiveness evaluation index)|Detection of Blood Coagulation Index of FIB (effectiveness evaluation index)","Yantai Yuhuangding Hospital","All","18 Years to 60 Years   (Adult)","Phase 1","36","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2021-001","June 13, 2022","December 25, 2022","December 25, 2024","December 13, 2021",,"June 28, 2022","Yantai Yuhuangding Hospital, Yantai, Shandong, China",,"https://ClinicalTrials.gov/show/NCT05155657"
169,"NCT03945487","Mesenchymal Stem Cells Treatment for Decompensated Liver Cirrhosis",,"Recruiting","No Results Available","Decompensated Liver Cirrhosis","Biological: umbilical cord-derived mesenchymal stem cell|Other: Comprehensive treatment","Liver function|The incidence of serious complications|The incidence of adverse events|Disease-free survival time|Incidence of hepatocellular carcinoma (HCC) events","Beijing 302 Hospital","All","18 Years to 69 Years   (Adult, Older Adult)","Phase 2","200","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Beijing302-011","May 20, 2019","December 30, 2021","December 30, 2023","May 10, 2019",,"May 10, 2019","Beijing 302 Hospital, Beijing, China",,"https://ClinicalTrials.gov/show/NCT03945487"
170,"NCT02838069","A Study Evaluating the Efficacy of a Single Injection Autologous Adipose Derived Mesenchymal Stromal Cells in Patients With Knee Osteoarthritis","ADIPOA-2","Active, not recruiting","No Results Available","Osteoarthritis","Biological: Injection (2x106 ASC/5ml).|Biological: Injection (10x106 ASC/5ml).|Other: Placebo","Improvement of pain or physical function|Disability (WOMAC)|Disability (KOOS)|Disability (SAS)|Change in Quality of life|painkillers consumption|Structural changes (X-Ray)|Structural changes (MRI)","University Hospital, Montpellier|University Hospital, Toulouse|Assistance Publique - Hôpitaux de Paris|NATIONAL UNIVERSITY OF IRELAND, GALWAY (NUIG)|ISTITUTO ORTOPEDICO RIZZOLI (IOR)|Etablissement Français du Sang|Institut National de la Santé Et de la Recherche Médicale, France|ECRIN EUROPEAN CLINICAL RESEARCH INFRASTRUCTURE NETWORK (ECRIN)|HUMAN MED AG (HM)|Stichting Katholieke Universiteit|SPORTS SURGERY CLINIC LIMITED|UNIVERSITA DEGLI STUDI DI PADOVA (UNIPD)|EVANGELISCHES WALDKRANKENHAUS SPANDAU KRANKENHAUSBETRIEBS GGMBH (EWK)|PINTAIL LTD (PT)|Centre National de la Recherche Scientifique, France|UNIVERSITAET ULM (UULM)|Cambridge University Hospitals NHS Foundation Trust|Aries srl (ARIES)","All","45 Years to 75 Years   (Adult, Older Adult)","Phase 2","100","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","UF 9494","September 20, 2016","March 2023","March 2024","July 20, 2016",,"July 11, 2022","UH Montpellier, Montpellier, France",,"https://ClinicalTrials.gov/show/NCT02838069"
171,"NCT03902067","UC-MSC Transplantation for Left Ventricular Dysfunction After AMI",,"Not yet recruiting","No Results Available","Left Ventricular Dysfunction|Acute Myocardial Infarction","Biological: UC-MSC|Biological: Control Group","Safety measured as the number of Major Adverse Cardiac Events (MACE)|Difference in left ventricular ejection fraction measured by magnetic resonance imaging at baseline and 12 months follow-up","Shanghai Life Science & Technology|Shanghai Jiao Tong University Affiliated Sixth People's Hospital","All","50 Years to 80 Years   (Adult, Older Adult)","Phase 1","40","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ShanghaiLST-ucmsc-ami01","December 1, 2022","December 31, 2022","December 31, 2022","April 3, 2019",,"July 11, 2022","Shanghai Jiao Tong University Affiliated Sixth People's Hospital, Shanghai, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT03902067"
172,"NCT02685722","UC-MSCs Gel Treatment Difficult Healing of Skin Ulcers","UC-MSCs","Completed","No Results Available","Difficult to Healing of Skin Ulcers","Biological: UC-MSCs Gel group|Other: Gel group","Frequency of Adverse Events|Relative Wound Area Regression of 40% or More at 6 Week","Chinese PLA General Hospital","All","17 Years to 78 Years   (Child, Adult, Older Adult)","Phase 1","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CHIN-PLAGH-ST-008","January 2012","December 2015","December 2015","February 19, 2016",,"February 19, 2016","Chinese PLA General Hospital, Beijing, China",,"https://ClinicalTrials.gov/show/NCT02685722"
173,"NCT05553132","A Study of REcycled CartiLage Auto/Allo IMplantation to Treat and Repair Focal Hip Cartilage Defects",,"Recruiting","No Results Available","Cartilage Defect","Combination Product: Autologous Chondrocytes in their Pericellular Matrix (Chondrons) Coimplanted with Allogeneic Adipose-Derived Mesenchymal Stromal Cells (AMSCs) in a Fibrin Glue Carrier","Incidence of Adverse Events|Incidence of serious adverse events (SAEs)|Change in pain|Change in physical function|Change in hip function","Daniel B. F. Saris|Mayo Clinic","All","18 Years to 50 Years   (Adult)","Phase 1","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","22-004639","October 2022","December 2023","December 2025","September 23, 2022",,"September 23, 2022","Mayo Clinic Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT05553132"
174,"NCT02192749","Allogeneic Umbilical Cord Mesenchymal Stem Cell Therapy for Autism",,"Completed","No Results Available","Autism","Biological: Umbilical cord mesenchymal stem cells","Number of participants with adverse events|Number of participants with a change in disability as measured by the Autism Treatment Evaluation Checklist (ATEC)|Number of participants with a change in disability as measured by the Childhood Autism Rating Scale (CARS)|Change from baseline macrophage-derived chemokine (MDC)|Change from baseline thymus and activation-regulated chemokine (TARC)","Translational Biosciences","All","6 Years to 16 Years   (Child)","Phase 1|Phase 2","20","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TBS-UCMSC-ASD001","July 2014","August 2017","August 2017","July 17, 2014",,"October 13, 2017","Stem Cell Institute, Panama City, Panama",,"https://ClinicalTrials.gov/show/NCT02192749"
175,"NCT04288934","Treatment of Spinal Cord Injuries With (AutoBM-MSCs)vs (WJ-MSCs).",,"Completed","No Results Available","Spinal Cord Injuries","Biological: Collection and expansion of BM-MSC|Diagnostic Test: VI-SCI evaluation and patients' follow up","SCI evaluation and patients follow up|SCI evaluation and MSCs transplantation","University of Jordan","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","20","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCICTC","August 15, 2017","April 15, 2020","September 20, 2020","February 28, 2020",,"August 25, 2021","Cell Therapy Center, University of Jordan, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT04288934"
176,"NCT03751735","Efficacy of Wharton Jelly in Erectile Dysfunction",,"Completed","No Results Available","Erectile Dysfunction Associated With Type 2 Diabetes Mellitus","Biological: Wharton Jelly Mesenchymal stem cells","Assessment of the efficacy of injecting Wharton Jelly derived Mesenchymal Stem Cells by Penile Doppler ultrasonography.|Assessment of the efficacy of injecting Wharton Jelly derived Mesenchymal Stem Cells by SHIM/IIEF/EHS questionnaires","Sophia Al-Adwan|University of Jordan","Male","25 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","9","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","WJEF.EDUJCTC","January 27, 2017","January 13, 2019","February 26, 2019","November 23, 2018",,"April 10, 2019","Cell Therapy Center, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT03751735"
177,"NCT04390152","Safety and Efficacy of Intravenous Wharton's Jelly Derived Mesenchymal Stem Cells in Acute Respiratory Distress Syndrome Due to COVID 19",,"Recruiting","No Results Available","Acute Respiratory Distress Syndrome","Drug: Wharton's jelly derived Mesenchymal stem cells.|Drug: Hydroxychloroquine, lopinavir/ritonavir or azithromycin and placebo (standard therapy)","Intergroup mortality difference with treatment|Number of patients with treatment related adverse events|Difference in days of mechanical ventilation between groups|Median reduction of days of hospitalization|Median reduction of days of oxygen needs|Difference between ""Sequential Organ Failure Assessment"" score between groups|Difference between median Murray score between groups|Difference in APACHE II score between groups|Difference in lymphocyte count between groups|Changes in C reactive protein concentration between groups|Changes in D dimer concentration|Changes in ferritin concentration|Changes in lactate dehydrogenase concentration|Impact on interleukin 6 concentrations between groups.|Impact on interleukin 8 concentrations between groups.|Impact on interleukin 10 concentrations between groups.|Impact on tumor necrosis factor alpha concentrations between groups.","BioXcellerator|Clinical Somer","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","40","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","BIOXSOMCOV001","January 13, 2020","December 2021","April 2022","May 15, 2020",,"January 15, 2021","BioXcellerator, Medellin, Antioquia-CO, Colombia|Clinical Somer, Rionegro, Antioquia, Colombia",,"https://ClinicalTrials.gov/show/NCT04390152"
178,"NCT04357600","Umbilical Cord Mesenchymal Stem Cell for Liver Cirrhosis Patient Caused by Hepatitis B",,"Recruiting","No Results Available","Liver Cirrhoses","Biological: Allogeneic Umbilical Cord Mesenchymal Stem Cell","Child Pugh Score|Examination of liver function|MELD Score","PT. Prodia Stem Cell Indonesia","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","12","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CT/LC/01/2018","May 17, 2018","June 20, 2023","December 20, 2023","April 22, 2020",,"June 15, 2022","Cipto Mangunkusumo hospital, Jakarta, DKI Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04357600"
179,"NCT03015623","A Study of Cell Therapy for Subjects With Acute Kidney Injury Who Are Receiving Continuous Renal Replacement Therapy",,"Active, not recruiting","No Results Available","Acute Kidney Injury","Biological: SBI-101|Device: Sham","Safety and tolerability as measured by incidence of IP-related serious adverse events","Sentien Biotechnologies, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","24","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","SBI-101-01","June 20, 2017","December 2021","December 2021","January 10, 2017",,"March 16, 2021","Lehigh Valley Hospital, Allentown, Pennsylvania, United States",,"https://ClinicalTrials.gov/show/NCT03015623"
180,"NCT02945449","Safety of Wharton Jelly in Erectile Dysfunction",,"Completed","No Results Available","Erectile Dysfunction Associated With Type 2 Diabetes Mellitus","Biological: Wharton Jelly Mesenchymal stem cells","Incidence of Treatment-Emergent Adverse Events [Safety and Tolerability]|Assessment of the efficacy of injecting Wharton Jelly derived Mesenchymal Stem Cells by SHIM/IIEF/EHS questionnaire","Sophia Al-Adwan|University of Jordan","Male","25 Years to 70 Years   (Adult, Older Adult)","Phase 1","9","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","WJ.EDUJCTC","January 4, 2017","October 15, 2018","November 2018","October 26, 2016",,"November 15, 2018","Cell Therapy Center, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT02945449"
181,"NCT00395200","Mesenchymal Stem Cells in Multiple Sclerosis (MSCIMS)","MSCIMS","Completed","No Results Available","Multiple Sclerosis","Procedure: MSC Treatment","Adverse events|Visual function (acuity and colour)|Visual evoked potential latency|Optic nerve Magnetisation Transfer Ratio|Retinal nerve fibre layer thickness (by optical coherence tomography)|Brain lesion Magnetisation Transfer Ratio|MRI brain T1 hypointensity load|Multiple Sclerosis Functional Composite Score|Expanded Kurtzke Disability Status Score","University of Cambridge|Cambridge University Hospitals NHS Foundation Trust|Medical Research Council","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MRCRG44871|REC Reference: 07/Q0108/104","July 2008","December 2010","December 2010","November 2, 2006",,"October 25, 2011","University of Cambridge Dept of Clinical Neurosciences, Cambridge, Cambridgeshire, United Kingdom|University College London Institute of Neurology, London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00395200"
182,"NCT04445220","A Study of Cell Therapy in COVID-19 Subjects With Acute Kidney Injury Who Are Receiving Renal Replacement Therapy",,"Active, not recruiting","No Results Available","COVID-19|Acute Kidney Injury|Sepsis","Biological: SBI-101","Safety and tolerability as measured by incidence of IP-related serious adverse events","Sentien Biotechnologies, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","22","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","SBI-101-02","November 19, 2020","March 2022","September 2022","June 24, 2020",,"January 14, 2022","University of New Mexico School of Medicine, Albuquerque, New Mexico, United States|Medical University of South Carolina, Charleston, South Carolina, United States",,"https://ClinicalTrials.gov/show/NCT04445220"
183,"NCT04918706","Allogeneic MSC Treatment for Pulmonary Emphysema",,"Recruiting","No Results Available","Pulmonary Emphysema|Mesenchymal Stromal Cells","Genetic: Allogeneic MSC|Drug: Placebo","Difference in expression of CD31|The difference between MSC and placebo treatment in change in CO diffusion capacity|The differences in expression of Surfactant Protein-C expression by alveolar type II cells in lung tissue obtained from study patients treated with placebo or MSC.|The difference in immunostaining of various leukocytes in resected lung tissue, including T lymphocytes, B lymphocytes, macrophages and neutrophils obtained from study patients treated with placebo or MSC.|The difference in shear stress responses, expressed as % elongation of 100 cells, of isolated pMVECs ex vivo obtained from study patients treated with placebo or MSC.|The difference in endothelial microparticles concentration and concentration of immunological markers in blood samples from study patients treated with placebo or MSC.|The correlation between arterial pO2 or gas transfer value TLCO (measured as standard of care) and the outcome of the primary objective of the study for patients treated with MSC or placebo.","Leiden University Medical Center|Erasmus Medical Center|Amsterdam UMC, location VUmc","All","45 Years to 65 Years   (Adult, Older Adult)","Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","HEP study","June 25, 2019","September 1, 2021","June 1, 2022","June 9, 2021",,"June 9, 2021","Department of Pulmonology, Leiden University Medical Center, Leiden, Netherlands",,"https://ClinicalTrials.gov/show/NCT04918706"
184,"NCT03826433","hUC Mesenchymal Stem Cells (19#iSCLife®-LC) in the Treatment of Decompensated Hepatitis b Cirrhosishepatitis b Cirrhosis",,"Recruiting","No Results Available","Hepatitis B","Biological: Peripheral iv","Validity evaluation by detection of the Model for end-stage Liver Disease score of participants|Safety evaluation by detecting Blood routine|Validity evaluation by detection of the child-pugh of participants","Sclnow Biotechnology Co., Ltd.","All","18 Years to 60 Years   (Adult)","Phase 1","20","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCLnow-XY-04","October 1, 2018","December 2022","June 2023","February 1, 2019",,"July 22, 2022","Xiangya Hospital Central South University, Changsha, Hunan, China",,"https://ClinicalTrials.gov/show/NCT03826433"
185,"NCT02408432","Bone Marrow Derived Mesenchymal Stem Cells in Improving Heart Function in Patients With Heart Failure Caused by Anthracyclines",,"Completed","No Results Available","Cardiomyopathy|Heart Failure","Other: Laboratory Biomarker Analysis|Other: Standard of Care|Drug: Mesenchymal Stem Cell Transplantation","Incidence of adverse events of intravenous injection of human mesenchymal stem cells (hMSCs) in patients with recent onset left ventricular systolic dysfunction from anthracyclines|Change in improvement in left ventricular systolic function by 7 points|Development of acute heart failure decompensation|Emergency center visits for heart failure|Need for new pacemaker/automatic implantable cardioverter defibrillator|New onset arrhythmias|Sudden cardiac death|Acute pulmonary edema|Asymptomatic decrease in left ventricular ejection fraction (LVEF) of > 10%|Heart failure admission|Progression free survival","M.D. Anderson Cancer Center|National Cancer Institute (NCI)","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","7","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2014-0519|NCI-2015-00969","January 11, 2016","December 8, 2021","December 8, 2021","April 3, 2015",,"May 17, 2022","M D Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT02408432"
186,"NCT02195323","Autologous Bone Marrow Derived Mesenchymal Stromal Cells (BM-MSCs) in Patients With Chronic Kidney Disease (CKD)",,"Completed","No Results Available","Chronic Kidney Disease","Biological: Intravenous injection","mass formation|Creatinin|GFR","Royan Institute","All","25 Years to 60 Years   (Adult)","Phase 1","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-Kidney-004","April 2014","December 2015","January 2016","July 21, 2014",,"January 5, 2016","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02195323"
