,location,lat,lon
873,"Michigan Cardiovascular Institute, Saginaw, Michigan, United States",43.4200387,-83.9490365
874,"Midwest Orthopaedics at Rush, Chicago, Illinois, United States",41.8755616,-87.6244212
875,"Minneapolis Heart Institute 920 East 28th St, Suite 300, Minneapolis, Minnesota, United States",44.9772995,-93.2654692
876,"Minneapolis Heart Institute Foundation, Minneapolis, Minnesota, United States",44.9772995,-93.2654692
877,"Minneapolis Heart Institute, Minneapolis, Minnesota, United States",44.95249955,-93.26112110540947
878,"Minnesota Orthopedic Sports Medicine Institute (MOSMI), Edina, Minnesota, United States",44.8897027,-93.3501222
879,"Minsk Scientific-Practical Center for Surgery, Transplantation and Hematology, Minsk, Belarus",53.9024716,27.5618225
880,"Mission Community Hospital, Panorama City, California, United States",34.22036305,-118.45647402657065
881,"Monash Medical Center, Clayton, Victoria, Australia",-37.9173212,145.1304242
882,"Monash Universtiy, Clayton, Australia",-37.9173212,145.1304242
883,"Mount Sinai Hospital, Toronto, Ontario, Canada",43.657443650000005,-79.39033976650668
884,"Mount Sinai Medical Center, Miami Beach, Florida, United States",25.81338075,-80.14087344557441
885,"Mount Sinai Medical Center, New York, New York, United States",36.1021436,-115.17449463280128
886,"Mount Sinai School of Medicine, New York, New York, United States",36.1021436,-115.17449463280128
887,"Mount Sinai, New York, New York, United States",40.9470432,-73.0295495
888,"Mt. Sinai Hospital, New York, New York, United States",36.1021436,-115.17449463280128
889,"Multiprofile Hospital for Active Treatment 'Tokuda Hospital Sofia', Sofia, Bulgaria",42.6977028,23.3217359
890,"Mútua de Terrassa, Terrassa, Barcelona, Spain",41.5629623,2.0100492
891,"NHS Foundation Trust, Bristol, United Kingdom",51.4538022,-2.5972985
892,"NHS Foundation Trust, Liverpool, United Kingdom",53.516281199999995,-2.9091196623970523
893,"NHS Foundation Trust, Manchester, United Kingdom",53.4288251,-2.2252438985110703
894,"NHS Foundation Trust, Nottingham, United Kingdom",52.9534193,-1.1496461
895,"NHS Trust, Leeds, United Kingdom",53.7974185,-1.5437941
896,"Nagoya University Hospital, Nagoya, Aich, Japan",36.5748441,139.2394179
897,"Nagoya University Hospital, Nagoya, Aichi, Japan",35.1573568,136.9212989
898,"Namazee Hospital, Shiraz, Fars, Iran, Islamic Republic of",32.6475314,54.5643516
899,"Nancy University Hospital, Vandœuvre-lès-Nancy, France",46.603354,1.8883335
900,"Nanjing Chest Hosptial, Nanjing, Jiangsu, China",32.0615652,118.7915079
901,"Nanjing Drum Tower Hospital, Nanjing, Jiangsu, China",32.0615652,118.7915079
902,"Nanjing Medical University, Nanjing, Jiangsu, China",32.0615652,118.7915079
903,"Nanoori hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
904,"Nantes University Hospital, Nantes, France",47.2186371,-1.5541362
905,"Nashville GI Specialists, Nashville, Tennessee, United States",36.1622767,-86.7742984
906,"National Cancer Center, Goyang-si, Gyeonggi-do, Korea, Republic of",37.235122849999996,127.00921616567815
907,"National Chen-Kung University Hospital, Tainan City, Taiwan",22.9914751,120.2124235
908,"National Clinical Research - Norfolk, Inc, Norfolk, Virginia, United States",36.8232144,-76.27752268480833
909,"National Clinical Research - Richmond, Inc., Richmond, Virginia, United States",37.5905083,-77.5313666
910,"National Institute for Drug Clinical Trial, Beijing Tongren Hospital, Capital Medical University, Beijing, Beiijng, China",35.000074,104.999927
911,"National Institutes of Health Clinical Center, Bethesda, Maryland, United States",38.98127255,-77.12335871396549
912,"National Institutes of Health, Bethesda, Maryland, United States",39.00001425,-77.1040039652674
913,"National Research Medical Center, Astana, Kazakhstan",51.1282205,71.4306682
914,"National University Hospital, Singapore, Singapore",1.357107,103.8194992
915,"National University of ireland - Galway University Hospital -Regenerative Medicine Institute, Galway, Ireland",53.2744122,-9.0490601
916,"Nazareth Hospital EMMS, Nazareth, Israel",32.7010145,35.296147355359075
917,"Nepean Hospital, Kingswood, New South Wales, Australia",-33.7595782,150.713607622434
918,"Neuroradiology/MRI, University Hospital of Grenoble, Grenoble, France",45.1875602,5.7357819
919,"Neurovations Research, Napa, California, United States",38.2971367,-122.2855293
920,"Nevada Alliance Against Diabetes, Las Vegas, Nevada, United States",36.1672559,-115.148516
921,"New Mexico Orthopedics, Albuquerque, New Mexico, United States",35.0841034,-106.650985
922,"New York Medical College, Valhalla, New York, United States",41.0748189,-73.7751326
923,"New York Presbyterian Hospital, New York, New York, United States",36.1021436,-115.17449463280128
924,"Nightingale Hospital, Kolkata, West Bengal, India",22.546022,88.3515425
925,"Nihon University Itabashi Hospital, Tokyo, Japan",35.7495997,139.6915925
926,"Niigata University Medical & Dental Hospital, Niigata, Japan",37.6452283,138.7669125
927,"Northside Hospital, Atlanta, Georgia, United States",33.9102901,-84.35450682100918
928,"Northwestern Center for Clinical Research, Chicago, Illinois, United States",41.8755616,-87.6244212
929,"Northwestern University Centers for Heart Failure Therapy, Chicago, Illinois, United States",41.8755616,-87.6244212
930,"Northwestern University, Chicago, Illinois, United States",41.8958041,-87.61966528201583
931,"OLV Ziekenhuis Aalst, Aalst, Belgium",50.83694105,4.0211968571621615
932,"Obstetrics and Gynecology Hospital of Fudan University, Shanghai, Shanghai, China",31.4015684,121.4452993
933,"Ocala Rheumatology Research Center, Ocala, Florida, United States",29.1871986,-82.1400923
934,"Ochsner Baptist Medical Center, New Orleans, Louisiana, United States",29.9759983,-90.0782127
935,"Office of Phillip Fleshner, MD, Los Angeles, California, United States",34.05879,-118.444947
936,"Office of Ramesh C. Gupta, MD, Fair Lawn, New Jersey, United States",40.9210399,-74.1189924
937,"Ohio Orthopedic Center of Excellence, Upper Arlington, Ohio, United States",39.9945084,-83.0624078
938,"Ohio State University, Columbus, Ohio, United States",40.00570905,-83.02866465596318
939,"Oklahoma Medical Research Foundation, Oklahoma City, Oklahoma, United States",35.483875999999995,-97.4973157966519
940,"Oncology Hematology Association, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
941,"Optimal Research LLC, Rockville, Maryland, United States",39.0817985,-77.1516844
942,"Optimum Clinical Research, Inc., Salt Lake City, Utah, United States",40.748542400000005,-111.95661302627657
943,"Options Health Research, Tulsa, Oklahoma, United States",36.1563122,-95.9927436
944,"Oregon Health & Science University, Portland, Oregon, United States",45.4981929,-122.68649573676775
945,"Oregon Health and Science University, Portland, Oregon, United States",45.5202471,-122.674194
946,"Oregon University, Portland, Oregon, United States",45.5143904,-122.6753224
947,"OrthoCarolina Research Institute, Charlotte, North Carolina, United States",35.2272086,-80.8430827
948,"OrthoIndy, Indianapolis, Indiana, United States",39.90807075,-86.267461787303
949,"Ortholndy, Indianapolis, Indiana, United States",39.7683331,-86.1583502
950,"Orthopaedic Associates of Michigan, Grand Rapids, Michigan, United States",42.9632405,-85.6678639
951,"Orthopaedic Associates of South Broward, PA, Hollywood, Florida, United States",26.0112014,-80.1494901
952,"Orthopaedic and traumatology department. Clínica Universidad de Navarra, Pamplona, Navarra, Spain",42.8182536,-1.6440304
953,"Orthopedic Center of Vero Beach, Vero Beach, Florida, United States",27.6387163,-80.3975399
954,"Orthopedic Pain Specialists, Santa Monica, California, United States",34.0194704,-118.4912273
955,"Orthopädische Klinik, Würzburg, Germany",51.1638175,10.4478313
956,"Osaka University Hospital, Suita, Osaka, Japan",34.764884,135.51735
957,"Osiris Clinical Site, Baton Rouge, Louisiana, United States",30.4507936,-91.1391153
958,"Osiris Clinical Site, Charlotte, North Carolina, United States",35.2272086,-80.8430827
959,"Osiris Clinical Site, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
960,"Osiris Clinical Site, Richmond, Virginia, United States",37.5385087,-77.43428
961,"Ospedale Civile degli Infermi, Rimini, RN, Italy",44.0593886,12.5684371
962,"Ospedale Maggiore della Carità, Novara, Italy",45.584250049999994,8.545996970894572
963,"Ospedale Sacro Cuore Don Calabria (Negrar), Verona, Italy",45.52979525000001,10.937400215567397
964,"Ospedali Riuniti Umberto I, Ancona, AN, Italy",43.602063900000005,13.45372299615882
965,"Ottawa Hospital - General Campus, Ottawa, Ontario, Canada",45.40180795,-75.64648499814479
966,"Ottawa Hospital, Ottawa, Ontario, Canada",45.39147405,-75.72059219183689
967,"Ozzie Smith IMAC Regeneration Center, Chesterfield, Missouri, United States",38.661953,-90.5643258
968,"PRX Research, Mesquite, Texas, United States",32.7666103,-96.599472
969,"PRX Research/Dallas Regional Medical Center, Mesquite, Texas, United States",32.7666103,-96.599472
970,"PT Prodia StemCell Indonesia, Jakarta, Indonesia",-6.1753942,106.827183
971,"Pain Relief Centers, Saint Petersburg, Florida, United States",27.7703796,-82.6695085
972,"Pak Emirates Military Hospital, Rawalpindi, Punjab, Pakistan",33.6038766,73.048136
973,"Panax Clinical Research, Miami Lakes, Florida, United States",25.9087056,-80.3086619
974,"Pantai Cheras Medical Centre, Kuala Lumpur, Federal territory, Malaysia",3.1396189,101.6937436
975,"Paragon Research Center, San Antonio, Texas, United States",29.4246002,-98.4951405
976,"Parc de Salut Mar, Barcelona, Spain",41.4127624,2.218233791287227
977,"Parkway Cancer Centre - Gleneagles Hospital, Singapore, Singapore",1.357107,103.8194992
978,"Paulo Roberto Slud Brofman, Curitiba, Paraná, Brazil",-20.2850505,-40.3838557
979,"Pediatric Nephrology, Dialysis and Transplant Unit, Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico Milan, Milan, MI, Italy",45.4641943,9.1896346
980,"Pediatric Surgery Department, King Edward Medical University, Lahore, Punjab, Pakistan",31.57075315,74.31415586049579
981,"Peking Union Medical College Hospital (Dongdan campus), Beijing, Beijing, China",39.906217,116.3912757
982,"Peking University Insititute of Hematology, Peking University People's Hospital, Beijing, Beijing, China",39.906217,116.3912757
983,"Peking University Third Hospital, Beijin, China",21.8509337,112.5536978
984,"Penn State Hershey Medical Center, Hershey, Pennsylvania, United States",40.265386199999995,-76.67321279234645
985,"Penn State Milton S. Hershey Medical Center, Hershey, Pennsylvania, United States",40.265386199999995,-76.67321279234645
986,"Penn State University - Milton S. Hershey Medical Center, Hershey, Pennsylvania, United States",40.265386199999995,-76.67321279234645
987,"Pennington Biomedical Research Center, Baton Rouge, Louisiana, United States",30.4507936,-91.1391153
988,"Peripheral Vascular Surgery, Sri Jayadeva Institute of Cardiovascular Sciences & Research, Bangalore, Karnataka, India",12.9767936,77.590082
989,"Peter Lougheed Centre, Calgary, Alberta, Canada",51.079522100000005,-113.9845622352017
990,"Pharmicell Co., Ltd., Seoul, Korea, Republic of",37.50771705,127.10332700284029
991,"Pinehurst Medical Clinic, Pinehurst, North Carolina, United States",35.1946235,-79.4679317
992,"Pinnacle Research Group, Anniston, Alabama, United States",33.6624824,-85.8283224
993,"Policlinico Universitario Campus Bio-Medico, Roma, Italy",41.7703628,12.469603444543658
994,"Pontificia Universidade Catolica do Parana, Curitiba, PR, Brazil",-25.4510793,-49.2528878
995,"Pontificia Universidade Católica do Rio Grande do Sul, Porto Alegre, RS, Brazil",-30.0324999,-51.2303767
996,"Pontifícia Universidade Católica do Paraná, Curitiba, Paraná, Brazil",-20.2850505,-40.3838557
997,"Postgraduate Institute of Medical Education and Research, Chandigarh, UT, India",30.0417376,79.089691
998,"Praxis Dr. med. Abdou Zarzour, Halle, Germany",51.4825041,11.9705452
999,"Precision Spine Care, Tyler, Texas, United States",32.3512601,-95.3010624
1000,"Premier Pain Centers, Richardson, Texas, United States",32.9481789,-96.7297206
1001,"Princess Margaret Hospital, Toronto, Ontario, Canada",43.65816355,-79.39064248533157
1002,"Providence Health Partners - Center for Clinical Reseach, Dayton, Ohio, United States",39.7589478,-84.1916069
1003,"Providence Health Partners - Center for Clinical Research, Dayton, Ohio, United States",39.7589478,-84.1916069
1004,"Providence Medical Foundation, Fullerton, California, United States",33.8708215,-117.9294165
1005,"Providence Saint John's Health Center - Saint John's Cancer Institute, Santa Monica, California, United States",34.0194704,-118.4912273
1006,"Pusan National University Hospital, Pusan, Korea, Republic of",35.19259925,128.93246511484085
1007,"Pusan National University Yangsan Hospital, Yangsan, Kyungsangnam-do, Korea, Republic of",55.8215537,49.132971
1008,"Pécsi Tudományegyetem Klinikai Központ - Szívgyógyászati Klinika, Pécs, Hungary",46.2404262,20.7229447
1009,"Qilu hospital of Shandong University, Jinan, Shandong, China",36.6507007,117.1140042
1010,"Queen Elizabeth II Health Sciences Centre, Halifax, Nova Scotia, Canada",44.648618,-63.5859487
1011,"RPH, Perth, Western Australia, Australia",-31.9558964,115.8605801
1012,"RS PKU Muhammadiyah Gamping, Yogyakarta, Central Java, Indonesia",-7.54996,110.2461179
1013,"RS Primaya Bekasi Timur, Bekasi, Jakarta, Indonesia",-6.2396203,106.889523
1014,"RSPAD Gatot Soebroto, Jakarta, DKI Jakarta, Indonesia",-6.1766593,106.83711442228916
1015,"RSUD Bantul, Bantul, Central Java, Indonesia",-7.3032412,110.0044145
1016,"RSUP Dr. M. Jamil, Padang, West Sumatra, Indonesia",-0.9247587,100.3632561
1017,"RSUP Dr. Sardjito, Yogyakarta, Indonesia",-7.76800295,110.37291511282592
1018,"RSUP Fatmawati, Jakarta, DKI Jakarta, Indonesia",-6.2940476,106.7952221
1019,"RSUP Persahabatan, Jakarta, DKI Jakarta, Indonesia",-6.2046934,106.8848478
1020,"RSUPN Dr. Cipto Mangunkusumo, Jakarta Pusat, DKI Jakarta, Indonesia",-6.18233995,106.84287153600738
1021,"Rabin MC, Petah Tikva, Israel",32.0877639,34.8859985
1022,"Rambam Health Care Campus, Haifa, Israel",32.833282100000005,34.985659287668064
1023,"Rambam MC, Haifa, Israel",32.8191218,34.9983856
1024,"Rangueil Hospital, Toulouse, France",43.56033585,1.4520630935127021
1025,"Reina Sofía University Hospital, Córdoba, Spain",39.3260685,-4.8379791
1026,"Reliant Medical Group, Worcester, Massachusetts, United States",42.29907935,-71.8012739394816
1027,"Ren Ji Hospital, School of Medicine, Shanghai Jiao TongUniversity,, Shanghai, Shanghai, China",31.4015684,121.4452993
1028,"Renmin Hospital of Wuhan University (East Campus), Wuhan, Hubei, China",30.5951051,114.2999353
1029,"Renmin Hospital of Wuhan University, Wuhan, Hubei, China",30.5951051,114.2999353
1030,"Rennes, Rennes, France",48.1113387,-1.6800198
1031,"Reproductive Medicine Center, The affiliated Drum Towel Hospital of Nanjing University Medical School, Nanjing, Jiangsu, China",32.0615652,118.7915079
1032,"Research Center for Gastroenterology and Liver Diseases, Tehran, Iran, Islamic Republic of",35.7447916,51.41666085836621
1033,"Research center of Gastroenterology and Liver Disease, Tehran, Iran, Islamic Republic of",35.7447916,51.41666085836621
1034,"Ribeirão Preto Medical School, Ribeirao Preto, Sao Paulo, Brazil",-21.178333,-47.8066671
1035,"Richmond Bone and Joint Clinic, Memorial Hermann Medical Group, Richmond, Texas, United States",29.5821811,-95.7607832
1036,"Rigshospitalet University Hospital Copenhagen, Copenhagen, Denmark",55.6867243,12.5700724
1037,"Rigshospitalet, Copenhagen, DK, Denmark",55.69658685,12.566645251517794
1038,"Rochester General Hospital, Rochester, New York, United States",43.1920427,-77.5882888540516
1039,"Rochester Institute for Digestive Diseases, Rochester, New York, United States",43.157285,-77.615214
1040,"Rocky Mountain Associates in Orthopedic Medicine, P.C., Loveland, Colorado, United States",40.3977612,-105.0749801
1041,"Rocky Mountain Cancer Center, Denver, Colorado, United States",39.74521575,-104.96563217321045
1042,"Rocky Mountain MS Clinic, Salt Lake City, Utah, United States",40.7596198,-111.8867975
1043,"Roswell Park Cancer Institute, Buffalo, New York, United States",42.8867166,-78.8783922
1044,"Roswell Park, Buffalo, New York, United States",42.898619800000006,-78.86568071180923
1045,"Rothman Orthopaedic Institute, Egg Harbor Township, New Jersey, United States",39.3820672,-74.6171489
1046,"Royal Adelaide Hospital, Adelaide, South Australia, Australia",-34.9205767,138.58717276889342
1047,"Royal Brisbane Hospital, Herston, Australia",-27.4477301,153.02681090546656
1048,"Royal Brisbane Hospital, Herston, Queensland, Australia",-27.4477301,153.02681090546656
1049,"Royal Melbourne Hospital, Melbourne, Victoria, Australia",-37.7994568,144.9564192
1050,"Royal Melbourne Hospital, Parkville, Victoria, Australia",-37.7994515,144.9559783
1051,"Royal Perth Hospital, Perth, Western Australia, Australia",-31.953232049999997,115.86593154993494
1052,"Royal Prince Alfred Hospital, Camperdown, New South Wales, Australia",-33.88963645,151.18145903228105
1053,"Royan Institute, Tehran, Iran, Islamic Republic of",35.7447916,51.41666085836621
1054,"Ruby Hall clinic, Pune, Maharashtra, India",18.5336353,73.87716013420717
1055,"Ruijin Hospital Shanghai Jiao Tong University School of Medicine, Shanghai, Shanghai, China",31.4015684,121.4452993
1056,"Ruijin Hospital, Medical School of Shanghai Jiaotong University, Shanghai, Shanghai, China",31.4015684,121.4452993
1057,"Rumah Sakit Universitas Indonesia, Depok, Jawa Barat, Indonesia",-6.3724263,106.8296008
1058,"Rush University Medical Center, Chicago, Illinois, United States",41.873526049999995,-87.66910060446992
1059,"Río Hortega University Hospital, Valladolid, Valladid, Spain",39.3260685,-4.8379791
1060,"S. Orsola-Malpighi Hospital, Bologna, BO, Italy",44.4938203,11.3426327
1061,"SAHZU, Hanzhou, Zhejiang, China",30.30806645,120.37342882420913
1062,"SAL Hospital and Medical Institute, Ahmedabad, Gujarat, India",23.049474349999997,72.5243905388215
1063,"SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi, Istanbul, Turkey",45.7581012,8.5578947
1064,"SC Clinical Research, Garden Grove, California, United States",33.7746292,-117.9463717
1065,"SGPGI Lucknow, Lucknow, Uttar Pradesh, India",26.7464155,80.9360624
1066,"SMG-SNU Boramae Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1067,"SMG-SNU Boramae Medical Center, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1068,"SMG-SNU Boramae Medical Center, Seoul, Seoulteukbyeolsi, Korea, Republic of",55.8215537,49.132971
1069,"SMS Medical college and Hospital, Jaipur, Rajasthan, India",26.9154576,75.8189817
1070,"SRH Klinikum Karlsbad- Langensteinbach GmbH, Interdisziplinäres Gefäßzentrum Innere Medizin, Karlsbad, Germany",48.9038411,8.5088293
1071,"SRH Wald-Klinikum Gera GmbH, Zentrum für Klinische Studien, Gera, Germany",50.8772301,12.0796208
1072,"Sahyadri Speciality Hospital, Pune, Maharashtra, India",18.5543086,73.8971383
1073,"Saint Louis Center for Clinical Research, Saint Louis, Missouri, United States",38.6319657,-90.2428756
1074,"Saint Louis Hospital, APHP, Paris, France",48.847611900000004,2.38288423439227
1075,"Saint-Louis Hospital, Paris, France",48.87382745,2.367700706209151
1076,"Samsung Medical Center, Seoul, Gangnam-gu, Korea, Republic of",55.8215537,49.132971
1077,"Samsung Medical Center, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1078,"Samsung medical center, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1079,"Sanford Health, Fargo, North Dakota, United States",46.90020925,-96.79903467206503
1080,"Sanford Health, Sioux Falls, South Dakota, United States",43.5499637,-96.72368
1081,"Sanford Research, Sioux Falls, South Dakota, United States",43.5488256,-96.7307737
1082,"Santa Casa de Misericórdia da Bahia (Hospital Santa Izabel), Salvador, BA, Brazil",-12.9822499,-38.4812772
1083,"Saraiva & Berlinger Ltda. - EPP (IPECC), Campinas, SP, Brazil",-22.90556,-47.06083
1084,"Sarasota Arthritis Research Center, Sarasota, Florida, United States",27.3365805,-82.5308545
1085,"Sarasota Memorial Health Care System (SMH), Sarasota, Florida, United States",27.3365805,-82.5308545
1086,"Sardjito Hospital, Yogyakarta, Special Region, Indonesia",-7.8011945,110.364917
1087,"Scarpone Sports Regenerative, Steubenville, Ohio, United States",40.3697905,-80.6339638
1088,"School of Dentristry at Shahid Beheshti University of Medical Sciences, Tehran, Iran, Islamic Republic of",35.7447916,51.41666085836621
1089,"Scott Medical Health Center, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
1090,"Scripps Whittier Diabetes Institute, La Jolla, California, United States",32.8401623,-117.2740777
1091,"Seattle Gastroenterology Associates, Seattle, Washington, United States",47.6038321,-122.330062
1092,"Second Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, Zhejiang, China",30.2984361,120.07879105081204
1093,"Seconda Università degli Studi di Napoli, Napoli, Italy",40.8358846,14.2487679
1094,"Section of Colon and Rectal Surger, Department of Surgery, Yonsei University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1095,"Selayang Hospital, Kuala Lumpur, Selangor, Malaysia",2.748372,101.69325937891327
1096,"Selbststandige Abteilung fur Hamatologie und Internistische Onkologie, Leipzig, Saxony, Germany",51.3406321,12.3747329
1097,"Semmelweis Egyetem - Városmajori Szív- és Érgyógyászati Klinika, Budapest, Hungary",47.4979937,19.0403594
1098,"Seoul Natinoal Univetsity Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1099,"Seoul Nation University Bundang Hospital, Gyeonggi-do, Korea, Republic of",37.235122849999996,127.00921616567815
1100,"Seoul National University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1101,"Seoul National University Hospital, Seoul, Jongno-gu, Korea, Republic of",55.8215537,49.132971
1102,"Seoul National University Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1103,"Seoul National University Hospital, Seoul, Seoulteukbyeolsi, Korea, Republic of",55.8215537,49.132971
1104,"Seoul National University Seoul, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1105,"Seoul ST. Mary's hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1106,"Seoul St. Mary's Hospital, College of Medicine, The Catholic University of Korea, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1107,"Seoul St. Mary's Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1108,"Seoul St. Mary's hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1109,"Seoul Veterans Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1110,"Seoul national University Hospital, Seoul, Jongno-gu, Korea, Republic of",55.8215537,49.132971
1111,"Serdang Hospital, Kuala Lumpur, Selangor, Malaysia",2.748372,101.69325937891327
1112,"Service de Réanimation Médicale, Hôpital Bocage, Dijon, France",47.3215806,5.0414701
1113,"Service de Réanimation Médicale, Hôpital Central, Nancy, France",48.6937223,6.1834097
1114,"Servicio de Cirugía Ortopédica y Traumatología ""A"", Hospital La Paz, Madrid, Spain",40.4750944,-3.6962351541627685
1115,"Servicio de Neumología, Clínica Universidad de Navarra, Pamplona, Navarra, Spain",42.8182536,-1.6440304
1116,"Servicio de Neumología. Hospital Universitario de Salamanaca, Salamanca, Spain",40.9651572,-5.6640182
1117,"Servizio di Immunoematologia e Medicina Trasfusionale, Bologna, Italy",44.4938203,11.3426327
1118,"Seth G. S. Medical College and KEM Hospital, Mumbai, Maharashtra, India",19.0785451,72.878176
1119,"Severance Hospital, Seodaemun-Gu, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1120,"Severance Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1121,"Severance Hospital, Yonsei University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1122,"Shaanxi Provincial People's Hospital, Xi Ail, Shaanxi, China",35.8894105,109.1357285
1123,"Shafran Gastroenterology Center, Winter Park, Florida, United States",28.5977707,-81.3510264
1124,"Shahid Beheshti University of Medical Sciences, Tehran, Iran, Islamic Republic of",35.7447916,51.41666085836621
1125,"Shandong Jiaotong Hospital, Jinan, Shandong, China",36.6507007,117.1140042
1126,"Shanghai Changzheng Hospital, Shanghai, Shanghai, China",31.234039250000002,121.46296160350906
1127,"Shanghai East Hospital, Shanghai Tongji University, Shanghai, China",31.2322758,121.4692071
1128,"Shanghai East Hospital, Shanghai Tongji University, Shanghai, Shanghai, China",31.4015684,121.4452993
1129,"Shanghai East Hospital, Shanghai, Pudong New Area, China",31.24075985,121.59199898937621
1130,"Shanghai First Maternity and Infant Hospital, Shanghai, Shanghai, China",31.4015684,121.4452993
1131,"Shanghai General Hospital, Shanghai, China",31.0427014,121.22177867067151
1132,"Shanghai General Hospital, Shanghai, Shanghai, China",31.0427014,121.22177867067151
1133,"Shanghai Jiao Tong University Affiliated Sixth People's Hospital, Shanghai, Shanghai, China",31.4015684,121.4452993
1134,"Shanghai Jiaotong University School of Medicine, Renji Hospital, Shanghai, China",31.235586150000003,121.47948814597765
1135,"Shanghai Liver Disease Research Center, the Nanjing Military Command (Shanghai 85 Hospital), Shanghai, Shanghai, China",31.4015684,121.4452993
1136,"Shanghai Ninth People's Hospital, Shanghai JiaoTong University School of Medicine, Shanghai, China",31.213944,121.4653415
1137,"Shanghai Renji Hospital, Shanghai, China",31.2355966,121.4795693264214
1138,"Shanghai Sixth People's Hospital, Shanghai, China",31.180407250000002,121.41788315057596
1139,"Shanghai Sixth People's Hospital, Shanghai, Shanghai, China",31.180407250000002,121.41788315057596
1140,"Sharee Zedek MC, Jerusalem, Israel",31.7788242,35.2257626
1141,"Sheba MC, Tel Hashomer, Israel",32.0468815,34.8447686
1142,"Shepherd Center, Atlanta, Georgia, United States",33.81010295,-84.39393276705056
1143,"Sholahuddin Rhatomy, Sleman, Yogyakarta, Indonesia",-7.6894175,110.38129042693123
1144,"Sinai Hospital of Baltimore / Rubin Institute for Advanced Orthopedics, Baltimore, Maryland, United States",39.2908816,-76.610759
1145,"Sir Run Run Shaw hopital,School of medicine,Zhejiang University, Hangzhou, China",30.2984361,120.07879105081204
1146,"Siriraj Hospital Mahidol University, Bangkoknoi, Bangkok, Thailand",13.7524938,100.4935089
1147,"Site 550: University of Hassanudin/ Dr. Wahidin Sudirohusodo Hospital, Makassar, Indonesia",-5.1342962,119.4124282
1148,"Soffer Health Institute, Aventura, Florida, United States",25.9564812,-80.1392121
1149,"Sohag University Hospital, Sohag, Egypt",26.76246285,32.090993613434186
1150,"Son Espases, Palma de Mallorca, Spain",39.60701435,2.6447544813981168
1151,"Soonchunhyang University Hospital, Bucheon, Korea, Republic of",55.8215537,49.132971
1152,"Soonchunhyang University Hospital, Cheonan, Korea, Republic of",55.8215537,49.132971
1153,"Soonchunhyang University Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1154,"Soonchunhyang University Hosptial Bucheon, Bucheon, Gyenggi-do, Korea, Republic of",55.8215537,49.132971
1155,"Soonchunhyang University Seoul Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1156,"Source Healthcare, Santa Monica, California, United States",34.0194704,-118.4912273
1157,"South Ural State Medical University, Chelyabinsk, Chelyabinsk Oblast, Russian Federation",55.1398495,61.3727518828336
1158,"Southern California Hospital at Culver City / Southern California Hospital at Hollywood / Multiple US-based Sub-Investigator Sites, Culver City, California, United States",34.0211224,-118.396466
1159,"Southern California Hospital at Culver City / Southern California Hospital at Hollywood, Culver City, California, United States",34.0211224,-118.396466
1160,"Southern Clinical Research Pty Ltd, Hobart, Tasmania, Australia",-42.8825088,147.3281233
1161,"Southwest General Health Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1162,"Southwest Hospital, Army Medical University (Third Military Medical University), Chongqing, Chongqing, China",29.5647398,106.5478767
1163,"Spartanburg Medical Research, Spartanburg, South Carolina, United States",34.9498007,-81.9320157
1164,"Sri Ganga Ram Hospital, New Delhi, India",28.6138954,77.2090057
1165,"St George Hospital, Kogarah, New South Wales, Australia",-33.9671649,151.1340246663942
1166,"St Louis Center for Clinical Studies, Saint Louis, Missouri, United States",38.6319657,-90.2428756
1167,"St Luke's Research, Boise, Idaho, United States",43.6166163,-116.200886
1168,"St Vincents Hospital, Sydney, New South Wales, Australia",-33.88056765,151.22056400966432
1169,"St. Francis Cancer Center, Indianapolis, Indiana, United States",39.7683331,-86.1583502
1170,"St. Francis Hospital, Indianapolis, Indiana, United States",39.7683331,-86.1583502
